open_day,link,p_rate,p_name,tags,open_time,category,p_id,address,price
,https://place.map.kakao.com/15215015#comment,0/5,큐플러스멀티방,,멀티방,d,d112,서울 중구 명동8가길 42-1 국도빌딩 4층 (우)04537,
"매일 00:00 ~ 24:00
더보기",https://place.map.kakao.com/17089979#comment,0/5,엠플레이멀티방 건대점,"클릭한번으로 노래방,게임,Wii,TV,영화까지 마음껏 즐길 수 있는 멀티방 입니다. 10인까지 이용 가능한 대형룸이 완비되어 있고, 사랑하는 사람과 친구들과 아늑한 시간을 보낼 수 있습니다.",멀티방,d,d114,서울 광진구 아차산로29길 12 (우)05018,
"매일 00:00 ~ 24:00
더보기",https://place.map.kakao.com/17698612#comment,0/5,Q플러스멀티방 강남점,"영화, 노래, TV다시보기, 닌텐도 Wii 등 9가지를 한공간에서 즐길수 있는 복합 놀이 공간 큐플러스 입니다.",멀티방,d,d21,서울 강남구 강남대로98길 10 3층 (우)06129,
,https://place.map.kakao.com/474641869#comment,0/5,팝스멀티방,,멀티방,d,d22,서울 강남구 강남대로96길 9 4층 (우)06129,
,https://place.map.kakao.com/22115616#comment,0/5,퍼니멀티방,,멀티방,d,d24,서울 강남구 강남대로102길 16 5층 (우)06128,
,https://place.map.kakao.com/16985071#comment,0/5,엠플러스멀티방,,멀티방,d,d27,서울 중구 명동4길 2 3층 (우)04536,
"매일 00:00 ~ 24:00
더보기",https://place.map.kakao.com/14826444#comment,0/5,큐플러스멀티방 종로1호점,"종로 젊음의 거리에 위치한 큐플러스멀티방 종로 1호점 입니다.
큐플러스멀티방은 1000여편의 영화시청, TV다시보기기능, will게임도 다수 보유하고 있으며 신곡을 매주 업데이트하는 노래방도 이용하실 수 있습니다.
팝콘과 쿠키, 커피,아이스크림, 음료수 등 다양한 무제한 셀프바도 이용가능 합니다.",멀티방,d,d210,서울 종로구 삼일대로17길 15 3~4층 (우)03190,
,https://place.map.kakao.com/16620339#comment,0/5,퀸멀티방,"노원역에 위치한 퀸멀티방 입니다.
친구, 연인과 즐기기 좋은 2인실 부터
단체이용 가능한 넓은 단체실까지 준비되어 있습니다.
영화, 노래, 게임 등 모든 즐길거리가 준비되어 있습니다.",멀티방,d,d211,서울 노원구 상계로1길 14-11 (우)01693,
,https://place.map.kakao.com/15736437#comment,0/5,엠플레이멀티방 종로본점,,멀티방,d,d212,서울 종로구 삼일대로19길 28 3층 (우)03190,
"매일 00:00 ~ 24:00
더보기",https://place.map.kakao.com/17030514#comment,0/5,Q플러스멀티방 종로2호점,"종로 젊음의거리에 위치한 큐플러스멀티방 종로2호점입니다.
큐플러스멀티방 종로 2호점은 1000여편의 영화시청과 LIVE TV시청(다시보기가능), will 게임을 다수 보유하고있으며 PS2(위닝11,12)가 이용가능합니다.
노래방은 매주 신곡을 업데이트하고 있으며 쿠키,팝콘,음료수 등 무제한 셀프바를 이용하실 수 있습니다.",멀티방,d,d213,서울 종로구 종로10길 14 (우)03189,
,https://place.map.kakao.com/1260511331#comment,0/5,CSI방탈출카페 연신내점,,테마카페,e,e10,서울 은평구 연서로29길 11-9 2층 (우)03331,
,https://place.map.kakao.com/2061692193#comment,0/5,CSI VR방탈출카페 대치선릉점,,테마카페,e,e14,서울 강남구 테헤란로64길 24 유경빌딩 (우)06198,
,https://place.map.kakao.com/1757443413#comment,0/5,코난방탈출 구로디지털단지역점,,테마카페,e,e16,서울 구로구 디지털로32나길 17-12 3층 (우)08391,
매일 10:00 ~ 23:00,https://place.map.kakao.com/1528582359#comment,0/5,코드케이 강남점,,테마카페,e,e18,서울 강남구 봉은사로2길 31 지하1층 (우)06123,
"월~금 11:50 ~ 23:50
더보기",https://place.map.kakao.com/1246652450#comment,0/5,비트포비아 던전홍대점,,테마카페,e,e19,서울 마포구 독막로3길 30 (우)04047,
,https://place.map.kakao.com/1405262610#comment,0/5,키이스케이프 강남점,,테마카페,e,e111,서울 강남구 강남대로96길 17 (우)06129,
,https://place.map.kakao.com/287949141#comment,0/5,넥스트에디션 건대2호점,,테마카페,e,e112,"서울 광진구 아차산로 192 별관 2,3층 (우)05071",
,https://place.map.kakao.com/1131371875#comment,0/5,넥스트에디션 강남신논현점,,테마카페,e,e113,서울 서초구 사평대로56길 14 지하1층 (우)06609,
매일 10:00 ~ 23:30,https://place.map.kakao.com/1529768176#comment,0/5,서울이스케이프룸 강남1호점,,테마카페,e,e114,서울 서초구 서초대로77길 11 S호텔빌딩 지하1층 (우)06615,
매일 10:50 ~ 23:30,https://place.map.kakao.com/902163133#comment,0/5,룸즈에이 홍대점,,테마카페,e,e20,서울 마포구 와우산로23길 8 더모임빌딩 지하1층 (우)04054,
"매일 10:00 ~ 23:30
더보기",https://place.map.kakao.com/2136532504#comment,0/5,코마이스케이프 홍대점,"아직도 방탈출카페에서 자물쇠만 풀고 탈출하십니까??

홍대 코마이스케이프에서만 만날 수 있는 영화 같은 모험들!
영화를 보는 듯한 흥미진진한 스토리! 피부에 와닿는 몰입감!
홍대, 약 100평 규모의 초대형 방탈출카페 코마이스케이프 홍대점.

방탈출카페 코마이스케이프에서는 특수장비셋팅 및 고객님의 소중한 대기시간을 줄이기 위해
100% 예약제를 시행하고 있습니다.

홍대 방탈출카페 코마이스케이프은 오프라인 방탈출게임을 즐길 수 있는 카페로 60분동안 주어진 단서들로 추리하여 탈출하는 테마형 카페입니다.
해외에서만 만나볼 수 있었던 고가의 특수장비들, 영화에서만 볼 수 있던 레이저 장애물을 통과해서 비밀번호를 푸는 시스템 도입, 문에 손을 대서 문이 열리는 차별화된 시스템으로 영화 속 주인공이 되어보세요!

친구와, 연인과, 가족과, 동료와! 함께라면 더욱 즐겁습니다! 홍대 방탈출카페 코마이스케이프에서 지루한 일상을 벗어나 잊을 수 없는 추억을 만드세요.",보드카페,e,e21,서울 마포구 어울마당로 55-1 (우)04048,
"월,화,수,목,일 10:00 ~ 23:45
더보기",https://place.map.kakao.com/27413260#comment,0/5,큐브이스케이프 홍대점,,테마카페,e,e22,서울 마포구 양화로16길 15 무광빌딩 4층 (우)04039,
,https://place.map.kakao.com/26935271#comment,0/5,더클루 홍대역점,오프라인 방탈출 카페,서바이벌게임,e,e23,서울 마포구 어울마당로 94-14 2층 (우)04040,
,https://place.map.kakao.com/969459474#comment,0/5,이스케이퍼스,,테마카페,e,e24,서울 마포구 연희로1길 7 2층 3층 (우)03985,
,https://place.map.kakao.com/1241796808#comment,0/5,마스터키 강남점,,테마카페,e,e25,서울 강남구 봉은사로6길 26 지하1층 (우)06123,
월~금 11:30 ~ 23:00,https://place.map.kakao.com/27413263#comment,0/5,비트포비아 강남던전점,,테마카페,e,e26,서울 강남구 강남대로84길 33 대우디오빌플러스 지하1층 111호 (우)06233,
"월~금 12:00 ~ 24:00
더보기",https://place.map.kakao.com/669796134#comment,0/5,비트포비아 신논현점,,테마카페,e,e27,서울 강남구 봉은사로 115 노벨테크빌딩 지하2층 (우)06120,
,https://place.map.kakao.com/200411443#comment,0/5,키이스케이프 홍대점,방탈출카페,테마카페,e,e28,서울 마포구 어울마당로 44-1 지하 1층 (우)04049,
,https://place.map.kakao.com/1553306223#comment,0/5,서울이스케이프룸 강남2호점,,테마카페,e,e29,서울 강남구 강남대로102길 20 3층 (우)06128,
매일 10:30 ~ 23:30,https://place.map.kakao.com/27223158#comment,0/5,미스터리룸이스케이프 홍대점,방탈출카페,테마카페,e,e210,서울 마포구 잔다리로 5-1 상아빌딩 5층 (우)04049,
"월,화,수,목,일 10:00 ~ 23:20
더보기",https://place.map.kakao.com/466116790#comment,0/5,큐브이스케이프 잠실점,방탈출 카페,테마카페,e,e211,서울 송파구 올림픽로8길 10 4층 (우)05556,
"매일 10:00 ~ 24:00
더보기",https://place.map.kakao.com/27354377#comment,0/5,엑스케이프,방탈출카페,테마카페,e,e212,서울 광진구 동일로 112 (우)05020,
"월~금 14:00 ~ 01:00
더보기",https://place.map.kakao.com/656906066#comment,0/5,480번가,,테마카페,e,e213,서울 강남구 강남대로 480 보라티알빌딩 지하2층 (우)06120,
매일 10:00 ~ 23:40,https://place.map.kakao.com/616801218#comment,0/5,호텔드코드,"호텔 드 코드 는
1. HOTEL 과 ‘해독하다’ 라는 뜻을 지닌 decode 의 합성어로 암호를 해독하는 곳(호텔)
2. Hôtel de code 즉, 암호로 이루어진 호텔
이라는 두가지 의미를 내포하고 있는
“곳곳에 숨겨진 암호를 해독해야 하는 새로운 공간(호텔)”
컨셉을 가진 복합문화 놀이공간입니다.",테마카페,e,e30,서울 마포구 잔다리로 39 로뎀빌딩 지하1층 (우)04043,
연중무휴,https://place.map.kakao.com/1772415237#comment,0/5,엑스이스케이프 홍대놀이터점,,테마카페,e,e32,서울 마포구 와우산로21길 20-5 홍대프라자 3층 (우)04040,
,https://place.map.kakao.com/1587350979#comment,0/5,키이스케이프 명동점,,테마카페,e,e33,서울 중구 명동8나길 6 (우)04536,
,https://place.map.kakao.com/349904237#comment,0/5,비밀의화원 홍대점,,테마카페,e,e34,서울 마포구 홍익로 19 (우)04040,
매일 10:00 ~ 24:00,https://place.map.kakao.com/27367643#comment,0/5,미스터리룸 이스케이프 강남점,,테마카페,e,e35,서울 서초구 서초대로77길 37 5층 501호 (우)06612,
"월~금 14:00 ~ 23:00
더보기",https://place.map.kakao.com/1444854771#comment,0/5,이스케이프시티,,테마카페,e,e36,서울 영등포구 영중로8길 6 성남빌딩 구관 401호 (우)07302,
,https://place.map.kakao.com/27178625#comment,0/5,패닉이스케이프 목동지점,,테마카페,e,e37,서울 양천구 신정중앙로 96 4층 (우)07945,
,https://place.map.kakao.com/829247174#comment,0/5,엑스케이프 홍대점,방탈출카페,테마카페,e,e38,서울 마포구 홍익로3길 44 호곡빌딩 7층 (우)04039,
,https://place.map.kakao.com/967129600#comment,0/5,마스터키 잠실점,,테마카페,e,e39,서울 송파구 백제고분로7길 27 5층 (우)05557,
매일 10:30 ~ 23:30,https://place.map.kakao.com/727312827#comment,0/5,미스터리룸이스케이프 홍대2호점,,테마카페,e,e310,서울 마포구 독막로7길 41 2층 (우)04047,
매일 10:00 ~ 23:00,https://place.map.kakao.com/1432484184#comment,0/5,비트포비아 대학로점,"Beat Phobia는 2007년 일본과 헝가리에서
생겨나 세계적으로 유행중인 방탈출 게임입
니다.
기존의 TV나 컴퓨터 게임과 달리 직접 주인공
이 되어 문제를 해결하는 Live Real Activity
입니다.",테마카페,e,e311,서울 종로구 대학로10길 12 5층 (우)03086,
매일 10:30 ~ 23:00,https://place.map.kakao.com/27383491#comment,0/5,더클루 강남점,오프라인 방탈출 카페,테마카페,e,e312,서울 강남구 강남대로 446 강남한웰빌딩 5층 (우)06123,
매일 10:00 ~ 24:00,https://place.map.kakao.com/27583747#comment,0/5,더메이즈,방탈출카페,테마카페,e,e313,서울 강남구 봉은사로18길 76 스타팰리스 3층 (우)06128,
"월~금 13:00 ~ 23:00
더보기",https://place.map.kakao.com/451924760#comment,0/5,브레이크아웃이스케이프 홍대점,방탈출카페,테마카페,e,e314,서울 마포구 와우산로 102 3층 (우)04059,
매일 10:00 ~ 01:00,https://place.map.kakao.com/203642029#comment,0/5,덤앤더머,,테마카페,e,e41,서울 종로구 동숭길 143 로얄캐스트빌딩 지하 1층 (우)03086,
매일 10:00 ~ 23:30,https://place.map.kakao.com/324852385#comment,0/5,셜록홈즈 잠실2호점,,테마카페,e,e43,서울 송파구 백제고분로7길 31 4층 (우)05557,
"매일 10:30 ~ 24:00
더보기",https://place.map.kakao.com/27587673#comment,0/5,시크릿챔버,,테마카페,e,e44,서울 종로구 창경궁로 258-12 2층 (우)03077,
,https://place.map.kakao.com/467343710#comment,0/5,넥스트에디션 강남점,방탈출카페,테마카페,e,e45,서울 서초구 강남대로79길 59 지하3층 (우)06542,
,https://place.map.kakao.com/138006966#comment,0/5,더메이즈 건대점,,테마카페,e,e46,서울 광진구 아차산로26길 13 지하1층 (우)05072,
"매일 12:00 ~ 24:00
더보기",https://place.map.kakao.com/1960249540#comment,0/5,엑소더스 홍대점,,테마카페,e,e47,서울 마포구 독막로5길 23 (우)04047,
매일 10:00 ~ 24:00,https://place.map.kakao.com/27369058#comment,0/5,리얼이스케이프챌린지,,테마카페,e,e48,서울 마포구 와우산로27길 21 4층 (우)04054,
매일 10:00 ~ 23:00,https://place.map.kakao.com/1161456883#comment,0/5,더메이즈 노원점,,테마카페,e,e49,서울 노원구 상계로5길 26 6층 (우)01693,
매일 10:00 ~ 24:00,https://place.map.kakao.com/120702714#comment,0/5,셜록홈즈 홍대점,,테마카페,e,e411,서울 마포구 와우산로27길 35 제너럴빌딩 3~4층 (우)04054,
"월~금 12:00 ~ 24:00
더보기",https://place.map.kakao.com/331658455#comment,0/5,더박스 건대본점,방탈출카페,테마카페,e,e412,"서울 광진구 광나루로 369 광진두산위브파크 2층 211, 212호 (우)05005",
매일 10:30 ~ 23:00,https://place.map.kakao.com/2021048666#comment,0/5,탐정크루,오프라인 방탈출 이색카페,테마카페,e,e413,서울 서대문구 연세로 35 지하 1층 (우)03788,
,https://place.map.kakao.com/1265971384#comment,0/5,마스터키 홍대점,,테마카페,e,e414,서울 마포구 와우산로27길 39 3층 (우)04054,
"월~금 12:00 ~ 23:30
더보기",https://place.map.kakao.com/1244045579#comment,0/5,셜록홈즈 대학로점,,테마카페,e,e60,서울 종로구 대학로10길 5 4층 (우)03086,
,https://place.map.kakao.com/2044407365#comment,0/5,설록홈즈 잠실점,,테마카페,e,e62,"서울 송파구 백제고분로7길 19 3,4층 (우)05556",
,https://place.map.kakao.com/967615975#comment,0/5,셜록홈즈 영등포점,,테마카페,e,e63,서울 영등포구 영중로4길 25-1 4층 (우)07304,
매일 12:00 ~ 23:00,https://place.map.kakao.com/27392231#comment,0/5,셜록홈즈 신림점,"신림역 방탈출카페, 서울대와 멘사 creator들이 합작한 명품 방탈출카페.",테마카페,e,e64,서울 관악구 남부순환로176길 8 3층 (우)08776,
,https://place.map.kakao.com/751793807#comment,0/5,마스터키 홍대상수점,,테마카페,e,e66,서울 마포구 독막로 65-1 상수동오피스텔 지하1층 (우)04049,
,https://place.map.kakao.com/400448256#comment,0/5,키이스케이프 강남더오름,,테마카페,e,e67,서울 강남구 테헤란로6길 30 지하1층 (우)06240,
"매일 12:00 ~ 24:00
더보기",https://place.map.kakao.com/27494903#comment,0/5,비트포비아 신촌점,"방탈출 까페란?
영화와 책으로만 상상하던 배우가 되고싶으신가요?? 혹은 내가 만약 위급하거나 어딘가에 고립되었다는 느낌이 들었을때 어떻게 하실건가요?? 이런 것들이 모두 현실이되는 매우 재미있는 공간입니다.

비트포비아를 검색하셔서 홈페이지에 들어가시면 어떤곳인지 조금더 알아보실 수 있습니다.

요즘 SNS,블로그등을 뜨겁게 달구고 있는 방탈출 까페의 중심인 비트포비아 신촌점입니다.

전화 및 온라인(홈페이지) 예약하시면 더 편리하게 이용해보실 수 있으세요!",테마카페,e,e68,서울 서대문구 이화여대길 75 4층 (우)03766,
매일 11:00 ~ 23:30,https://place.map.kakao.com/911063716#comment,0/5,더트랩 수유점,방탈출카페,테마카페,e,e69,서울 강북구 도봉로 363 구봉빌딩 4층 (우)01054,
매일 11:00 ~ 22:40,https://place.map.kakao.com/1588388344#comment,0/5,룸즈에이,,테마카페,e,e610,서울 종로구 대학로10길 15-15 해안빌딩 지하 1층 (우)03086,
,https://place.map.kakao.com/27469246#comment,0/5,더큐이스케이프 홍대점,,테마카페,e,e611,서울 마포구 독막로7길 27 3층 (우)04047,
"월~금 14:00 ~ 23:00
더보기",https://place.map.kakao.com/1780306962#comment,0/5,이스케이프탑 강남점,,테마카페,e,e612,서울 강남구 봉은사로18길 80 지하1층 (우)06129,
매일 10:00 ~ 22:00,https://place.map.kakao.com/852872249#comment,0/5,더코드 노원점,방탈출게임,테마카페,e,e613,서울 노원구 상계로 93 경일빌딩 3층 (우)01692,
매일 10:00 ~ 22:30,https://place.map.kakao.com/2080987899#comment,0/5,메이즈이스케이프,방탈출카페,테마카페,e,e70,서울 광진구 광나루로 373 2층 (우)05005,
매일 10:30 ~ 22:30,https://place.map.kakao.com/2009541081#comment,0/5,더히든 홍대점,,테마카페,e,e71,서울 마포구 독막로7길 23 3층 (우)04047,
,https://place.map.kakao.com/1117885199#comment,0/5,이스케이퍼스 2호점,,테마카페,e,e72,서울 마포구 와우산로17길 19-24 지하1층 (우)04049,
매일 10:00 ~ 24:00,https://place.map.kakao.com/687672590#comment,0/5,코드네임블랙 건대점,,테마카페,e,e74,서울 광진구 아차산로 220 (우)05072,
매일 10:00 ~ 24:00,https://place.map.kakao.com/1074535859#comment,0/5,두이스케이프,방탈출카페,테마카페,e,e75,서울 마포구 와우산로 180 호평빌딩 3층 (우)04057,
,https://place.map.kakao.com/537949023#comment,0/5,셜록홈즈 강남1호점,,테마카페,e,e76,서울 강남구 봉은사로2길 24 3층 (우)06123,
매일 11:00 ~ 24:00,https://place.map.kakao.com/671151862#comment,0/5,마스터키 건대점,방탈출카페,테마카페,e,e77,서울 광진구 동일로 96 지하1층 (우)05071,
,https://place.map.kakao.com/1538791500#comment,0/5,비밀의화원 대학로점,,테마카페,e,e79,서울 종로구 대학로 130 (우)03086,
"매일 10:00 ~ 24:00
더보기",https://place.map.kakao.com/1895387562#comment,0/5,이스케이프룸 에니그마 대학로점,"서울 대학로를 대표하는 방탈출카페
에니그마 이스케이프룸 대학로점입니다.

방탈출 카페 (또는 이스케이프 게임)은 한 방에 갇힌 플레이어들이
그 안에 숨겨진 수수께끼를 찾아내 풀어야 하는 탈출 게임입니다.
본래 온라인 게임으로 시작된 방탈출 카페는 현재 파리에서 방콕에
이르기까지 전 세계에서 오프라인 형태로 선풍적 인기를 끌고 있습니다.

에니그마 방탈출 카페는 한국의 정통 오프라인 방탈출 카페입니다.
여러분의 팀이 방에 들어가고 나면 문이 잠깁니다.
방 곳곳에는 탈출에 필요한 힌트, 퍼즐, 코드, 수수께끼들이 숨겨져 있습니다.
탈출하려면 제한시간 60분 내에 모든 문제를 찾아내 풀어야 합니다.

이용 대상: 학생, 연인, 회사 동료, 친구, 가족.",테마카페,e,e710,서울 종로구 대학로12길 49 3층 (우)03086,
매일 12:00 ~ 23:00,https://place.map.kakao.com/72705514#comment,0/5,탐정크루 신촌2호점,,테마카페,e,e711,서울 서대문구 명물길 19 지하1층 (우)03776,
,https://place.map.kakao.com/300180781#comment,0/5,셜록홈즈 강남2호점,,테마카페,e,e713,서울 서초구 서초대로77길 43 경원빌딩 4층 (우)06612,
,https://place.map.kakao.com/416094158#comment,0/5,오픈더도어 홍대점,,테마카페,e,e714,서울 마포구 와우산로19길 9 지하1층 (우)04041,
매일 10:00 ~ 23:00,https://place.map.kakao.com/342182093#comment,0/5,시크릿코드 강남스파오점,,테마카페,e,e80,서울 강남구 강남대로 432 7층 (우)06129,
,https://place.map.kakao.com/1647497159#comment,0/5,비트포비아 신림점,,테마카페,e,e83,서울 관악구 신림로59길 9 4층 (우)08776,
,https://place.map.kakao.com/1074899585#comment,0/5,셜록홈즈 노량진점,,테마카페,e,e84,서울 동작구 만양로 102-2 지하1층 (우)06913,
매일 10:00 ~ 23:00,https://place.map.kakao.com/27524397#comment,0/5,롤이스케이프,방탈출카페,테마카페,e,e87,서울 서초구 사평대로56길 14 (우)06609,
매일 10:30 ~ 24:00,https://place.map.kakao.com/982831030#comment,0/5,넥스트에디션 강남5호점,,테마카페,e,e89,서울 강남구 강남대로94길 11 지하1층 (우)06129,
매일 10:00 ~ 23:30,https://place.map.kakao.com/1041589742#comment,0/5,시크릿코드 강남역점,오프라인 방 탈출 카페,테마카페,e,e810,서울 강남구 테헤란로2길 8 지하1층 (우)06232,
"월~금 11:00 ~ 24:00
더보기",https://place.map.kakao.com/1551717206#comment,0/5,엑스케이프 강남점,,테마카페,e,e811,서울 강남구 봉은사로2길 16 (우)06123,
,https://place.map.kakao.com/275448503#comment,,,,,e,e812,,
,https://place.map.kakao.com/1925742552#comment,0/5,솔버 2호점,,테마카페,e,e91,서울 광진구 아차산로 209 지하 1층 (우)05019,
매일 10:00 ~ 22:50,https://place.map.kakao.com/225341934#comment,0/5,라스트이스케이프,,테마카페,e,e93,서울 강남구 강남대로98길 20 4층 (우)06129,
,https://place.map.kakao.com/858007760#comment,0/5,맥스이스케이프 홍대2호점,오프라인 리얼 체험 방탈출 카페.,테마카페,e,e94,서울 마포구 와우산로17길 19 3층 (우)04049,
매일 11:00 ~ 23:00,https://place.map.kakao.com/1497345711#comment,0/5,더히든 놀이터점,,테마카페,e,e95,서울 마포구 와우산로21길 19-12 4층 (우)04041,
매일 10:00 ~ 24:00,https://place.map.kakao.com/1366061192#comment,0/5,올가미이스케이프,방탈출카페,테마카페,e,e96,서울 종로구 종로12길 6-20 지하 1층 (우)03189,
"월~금 11:00 ~ 24:00
더보기",https://place.map.kakao.com/12138214#comment,0/5,카페루미 강남점,"멀티룸카페, 음료무한리필, TV시청, Wii 게임, 보드게임, 이벤트파티",커피전문점,e,e97,서울 서초구 서초대로77길 43 경원빌딩 5층 (우)06612,
매일 10:00 ~ 02:00,https://place.map.kakao.com/1961113764#comment,0/5,퍼즐팩토리 홍대본점,,테마카페,e,e98,서울 마포구 와우산로21길 34 3층 (우)04040,
,https://place.map.kakao.com/504640410#comment,0/5,넥스트에디션 신촌점,,테마카페,e,e910,서울 서대문구 연세로12길 27 지하1층 (우)03776,
"매일 12:00 ~ 23:00
더보기",https://place.map.kakao.com/27456823#comment,0/5,더큐이스케이프 대학로점,,테마카페,e,e912,서울 종로구 대학로12길 15 비전21빌딩 2층 (우)03086,
"월~금 13:00 ~ 21:30
더보기",https://place.map.kakao.com/66829451#comment,0/5,반지더하기 신림점,,테마카페,e,e914,서울 관악구 남부순환로176길 10 3층 (우)08776,
"매일 00:00 ~ 24:00 (무료 입장)
더보기",https://place.map.kakao.com/11331488#comment,0/5,서울숲,아이들이 좋아하는 바닥분수가 있어 더욱 시원하고 즐거운 서울숲,도시근린공원,b,b10,서울 성동구 성수동1가 678-1,
,https://place.map.kakao.com/8246129#comment,0/5,남산공원,,도시근린공원,b,b11,서울 중구 남산공원길 125-54 (우)04628,
"매일 00:00 ~ 24:00
더보기",https://place.map.kakao.com/10952963#comment,0/5,여의도한강공원,"여의도한강공원은 정치, 금융, 언론의 중심지인 여의도에 자리하고 있으며, 지하철ㆍ버스 등 대중교통으로 접근성이 좋아 직장인과 일반시민들이 즐겨찾는 명소이다.",도시근린공원,b,b12,서울 영등포구 여의도동 85,
,https://place.map.kakao.com/8142957#comment,0/5,,"한강르네상스 사업으로 조성된 반포한강공원에서 반포대교 교량 양쪽에 설치된 달빛무지개분수는 총길이1,140m(상·하류 570m)이고 2008년도에 세계에서 가장 긴 교량분수로 세계기네스협회에 등재되어 있으며, 물을 뿜을 때마다 아름다운 풍경을 연출하여 일곱빛깔 무지개처럼 다양한 볼거리와 즐길거리를 제공합니다.",도시근린공원,b,b13,서울 서초구 신반포로11길 40 (우)06500,
매일 06:00 ~ 24:00,https://place.map.kakao.com/17163566#comment,0/5,선유도공원,,공원,b,b14,서울 영등포구 선유로 343 (우)07200,
"매일 05:00 ~ 22:00 (광장지역은 05:00~24:00)
더보기",https://place.map.kakao.com/8023565#comment,0/5,올림픽공원,,공원,b,b15,서울 송파구 올림픽로 424 (우)05540,
,https://place.map.kakao.com/8572077#comment,0/5,북악팔각정,북악산의 능성을 따라 동북으로 뻗친 관광도로,도시근린공원,b,b16,서울 종로구 북악산로 267 (우)03010,
연중무휴,https://place.map.kakao.com/8136085#comment,0/5,뚝섬한강공원,"한강공원이 조성되기 이전부터 강변유원지로 유명했던 곳입니다. 수상에서는 시원한 바람을 맞으며 낭만과 젊음을 만끽할 수 있는 윈드서핑, 수상스키, 모터보트 등 수상스포츠가 활발하게 이루어지고 있습니다.",도시근린공원,b,b17,서울 광진구 자양동 427-6,
"매일 09:00 ~ 17:00
더보기",https://place.map.kakao.com/8253524#comment,0/5,낙산공원,"낙산의 자연환경과 역사적 문화환경을 복원함으로써 서울시민들에게 쾌적한 공원 경관을 제공하고, 자연 탐방을 통해 역사와 문화 교육의 장을 제공할 목적으로 조성된 근린공원",도시근린공원,b,b18,서울 종로구 낙산길 41 (우)03085,
연중무휴,https://place.map.kakao.com/11338178#comment,0/5,보라매공원,"보라매공원은 서울특별시 동작구 신대방동 395번지 대방로 219 일대인 옛날 공군사관학교 자리를 1985년 12월 20일에 보수하여 1986년 5월 5일 개원하면서, 공군사관학교 때의 상징인 ""보라매""를 그대로 이름에 사용하여 오늘에 이르고 있다.",도시근린공원,b,b19,서울 동작구 신대방동 722,
연중무휴,https://place.map.kakao.com/11321061#comment,0/5,북서울꿈의숲,"옛 드림랜드(90만㎡) 부지에 조성되는 ‘북서울 꿈의 숲’은 월드컵공원(276만㎡), 올림픽공원(145만㎡), 서울숲(120만㎡)에 이어 서울에서 4번째로 큰 공원이다. 공원을 둘러싸는 곳은 벚꽃길을, 공원 북쪽 아파트 지역과 인접한 곳에는 단풍숲을 조성했다.",도시근린공원,b,b110,서울 강북구 번동 산 28-6,
,https://place.map.kakao.com/17384905#comment,0/5,한강공원잠원지구,도심에 있어 교통이 편리하고 이용객이 많은 한강공원,도시근린공원,b,b111,서울 강남구 압구정동 386,
,https://place.map.kakao.com/8126939#comment,0/5,망원한강공원,잔디밭이 조성되어 시야가 넓고 산책로 등 휴식공간이 짜임새 있게 되어 있는 한강공원,도시근린공원,b,b112,서울 마포구 마포나루길 467 (우)04005,
,https://place.map.kakao.com/10952965#comment,0/5,잠실한강공원,각종 꽃과 나무들이 잘 조성되어 어린이들의 자연학습과 소풍장소로 인기가 높은 한강공원,도시근린공원,b,b113,서울 송파구 잠실동 1-1,
,https://place.map.kakao.com/8126938#comment,0/5,난지한강공원,여가·레저 및 생태습지공원의 기능을 고루 갖추어져 있고 내외국인들을 위한 캠핑장과 국궁장 등이 조성되어 있는 곳,도시근린공원,b,b114,서울 마포구 상암동 495-72,
,https://place.map.kakao.com/8128910#comment,0/5,하늘공원,월드컵공원 중 가장 하늘 가까운 곳에 위치한 하늘공원은 난지도 제2 매립지에 들어선 초지공원으로 쓰레기 매립지 안정화공사의 결과로 형성된 인공적인 땅으로 만들어졌다.,도시근린공원,b,b20,서울 마포구 상암동 481-72,
,https://place.map.kakao.com/1158487374#comment,0/5,경의선숲길,,공원,b,b21,서울 마포구 동교동 190-1,
,https://place.map.kakao.com/18164705#comment,0/5,서서울호수공원,,도시근린공원,b,b22,서울 양천구 남부순환로64길 20 (우)07916,
,https://place.map.kakao.com/8625698#comment,0/5,이촌한강공원,"청소년을 위한 청소년광장과 X-게임장, 국제규모의 인라인스케이트장, 농구장, 테니스장, 게이트볼장 등의 운동경기장 등이 여가 및 레포츠 공간으로 유용하게 활용",도시근린공원,b,b23,서울 용산구 이촌로72길 62 (우)04427,
"매일 00:00 ~ 24:00
더보기",https://place.map.kakao.com/11345935#comment,0/5,양재시민의숲,"서초구 양재동에 위치한 공원으로 숲이 좋아 연인들의 만남의 장소로 이용됩니다.현재 도심에서는 매우 보기 드문 울창한 수림대를 형성하고 있고 특히 가을에는 감, 모과 등 과일이 열려 풍성한 자연을 만끽할 수 있습니다.",도시근린공원,b,b24,서울 서초구 양재동 236,
연중무휴,https://place.map.kakao.com/11358098#comment,0/5,여의도공원,"여의도에 위치한 공원으로 자연생태의 숲, 문화의 마당, 잔디마당, 한국 전통의 숲으로 구분됩니다.",도시근린공원,b,b25,서울 영등포구 여의공원로 68 (우)07243,
,https://place.map.kakao.com/7832114#comment,0/5,도산근린공원,도산 안창호 선생의 애국정신과 민중의 교화를 위한 교육정신을 국민의 귀감으로 삼게 하고자 조성된 근린공원,도시근린공원,b,b26,서울 강남구 신사동 649-9,
