u_id,u_rate,p_id,review,review_en
Traveling Foodie,2,1446,"음식자체는 맛없어요 칼국수, 수제비는 정말 수준이하입니다 그냥 관광객용이예요 광장시장에서 추천할만한곳은 육회비빔밥집정도입니다 광장시장은 수수부꾸미정도만 사드세요",The food itself is bad. Kalguksu and sujebi are really inferior. It's just for tourists. I recommend yukhoe bibimbap restaurant at Gwangjang Market. You can only buy small octopus at Gwangjang Market.
Lifestream0307,4,1446,"저렴한 육회, 빈대떡 워낙 유명해졌습니다. 육회집 아주머니는 카드결제를 하는 사람들이 지나가고 나면 안좋은 소리를 하는 것을 들은적이 있습니다. 빈대떡 1차+육회2차 코스는 언제나 매력적입니다만 주종이 바뀌게 되므로 1차부터 소주를 마시는 것을 추천합니다.","Cheap yukhoe and mung bean pancake have become very famous. The lady of yukhoe restaurant has heard people who pay by credit card say bad things after passing by. The 1st course of pancake and 2nd round of yukhoe is always attractive, but I recommend you to drink soju from the 1st round because the alcohol level will change."
Trail708630,4,1446,순이네 빈대떡 매번 포장을 해서 집에서 먹던 빈대떡을 시끌버쩍한 시장에서 먹었어요. 항상 대기이지만 이날은 대기가 짧았던 느낌은 뭘까요??? 자리를 잡고 녹두빈대떡이랑 고기완자를 시키고 짝꿍 막걸리도 한병~~~ 지글지글하는 빈대떡을 그 자리에서 마주하니~~~ 역시 빈대떡은 그 자리에서 따뜻한 걸 먹어야 진리~~~ 시원한 막걸리와 뜨거운 빈대떡의 조화는 짱!!!! 짭조름한 양파장도 맛있어요<~~ 햇 양파라 더 맛있는 듯하네요^^ 순이네는 언제나 우리를 배반하지 않고 언제나 맛있는 집~~~~~,"Sooni's pancake was wrapped every time and I ate it at a noisy market. We're always waiting, but what did you think was short on this day? Let's take a seat and order mung bean pancakes and meatballs, and a bottle of jjakkoong rice wine~~~~~~~ As we face the sizzling pancakes on the spot~~~~~~~~~~~~~~~ The combination of cold rice wine and hot rice cake is the best!!!!!!! Salty onion paste is also delicious.It tastes better because it's fresh onion.Soon-i's never betray us, always a delicious restaurant~~~~~~~~~~~~~"
mmom661,4,1446,부모님과 함께 지방에서 올라오신 부모님과 함께 구경삼아 점심도 해결할 겸 구경갔습니다. 날이 덥고 관광객들이 많아 굉장히 덥고 답답했던 기억이 있습니다.,I went to see with my parents who came from the countryside to solve lunch. I remember it was very hot and stuffy because it was hot and there were many tourists.
whechon,3,1446,외국에서 친구가 와서 가다 유명한 시장이지만 이제 특별한 것은 없다. 그래도 서울의 유명하고 있을 것은 다 있는 곳이다. 가볼만 하다.,"It's a famous market for a friend from abroad, but there's nothing special now. Still, Seoul's famous places are everywhere. It's worth a visit."
미영 김,3,1446,"빈대떡 먹으러~!! 주말마다 종로가는데, 한번씩 들르게 되는 곳이예요. 빈대떡도 맛있고~^^ 근데 예전만 안해요 ㅠㅠ 가격이.. 그래서 아쉬워 지긴 했지만, 그래도! 한번씩 맛있게 먹기에 좋아요~~","To eat mung bean pancake~!! It's Jongro every weekend, and I stop by once. Pondae tteok is delicious. But it's not as good as before. The price is... So it's a bummer, but still! It's good to eat once in a while.~~"
윤희 오,4,1446,저렴하고 좋음 저렴한 가격에 여러가지 맛있는 음식을 먹을 수 있어서 좋았습니다. 고급스럽진 않지만 그 나름의 매력이 있습니다.,"It was good because I could eat various delicious food at low price. It's not luxurious, but it has its own charm."
hyomin78,4,1446,음식값이 저렴하지 않았음 저녁을 먹기 위해 방문했는데 사실 닭발이나 순대의 가격이 그냥 일반 가게와 크게 다르지 않았음. 싼 가격이라고 부모님 모시고 갔는데 인사동의 밥집보다 더 비싼 가격이었음.,"If the price of food was not cheap, I visited to have dinner, but the price of chicken feet or sundae was not much different from that of a regular store. I took my parents for a cheap price, but it was more expensive than the restaurant in Insadong."
Seungsik Y,5,1446,저렴하지만 맛은 최고 시장은 언제나 정겹다. 여러가지 맛난 음식이 항상 반기기 때문이다. 순이네 빈대떡. 칼제비. 마약김밥. 순대와 떡볶이. 육회....등등. 두어 메뉴만 먹어도 배가불러 아쉬움을 남기고 돌아오게 된다. 한때 중국 관굉객때문에 발디딜 틈이 없었지만 요즘은 내국인이 더 많이 보인다.,"It's cheap, but the best market is always warm. Because many delicious foods are always welcomed. Sooni's pancake. Calzebi. Drug gimbap. Sundae and tteokbokki. Yukhoe... ...and so on. A couple of menus make me feel full and come back with regrets. At one time, there was no time to step in due to Chinese spectators, but more Koreans are seen these days."
Boa K,5,1446,먹다가 지치는 곳 광장시장에서 맛있다고 소문난 것들만 먹어도 하루가 다 갈 거 같음. 먹는 것도 즐겁지만 시장통 분위기를 즐기거나 다양한 사람들을 구경하는 것도 좋음.,"I feel like the day will go by just eating the famous delicious things at Gwangjang Market. It's fun to eat, but it's also good to enjoy the market atmosphere or see various people."
a_ral_laa,5,1446,"먹을것이 다양한 늘 줄서서 먹는 전, 빈대떡, 육횟집 등 다양한 먹거리가 가득합니다 ^^ 조금씩 조금씩 다양한음식을 맛보세요~","There are a variety of foods such as pancakes, pancakes, and yukhoe restaurants that are always lined up. Try various foods little by little."
눈에서레이져빔,5,1446,"먹거리 구경거리가 충만한 시장 새계유수의 유명인들도 좋아하는 광장시장 청계천을 따라 가다보면 시장입구가 보인다~ 우선은 각종 먹거리들이 시선을 끌고 입맛을 자극한다 참고로 광장시장의 녹두빈대떡은 일품이다~ 잔치국수, 떡볶이 등등 먹을 거리가 즐비하다 그중에 육회는 추천 만원에 신선한 육회라니!! 자매육회 추천 청계천을 걷다가 종종 찾게 되는 광장시장 가보자","If you follow the Cheonggyecheon Stream in Gwangjang Market, which is also popular among celebrities of Saegyeyu-soo, you will see the entrance to the market. For your information, mung bean pancakes at Gwangjang Market are excellent. There are many things to eat, such as banquet noodles, tteokbokki, etc. Among them, raw beef is recommended for 10,000 won and fresh raw beef! Let's go to Gwangjang Market where we often visit while walking Cheonggyecheon Stream recommended by sister Yukhoe"
진성 최,1,1446,"먹거리때문에 간다면 가지마라 초심을 잃은 시장. 이제는 관광객을 등쳐먹으려는 장사치만 있다. 특히 광장시장에 먹거리때문에 간다면 가지마라. 터무니없는 가격과 형편없는 맛. 그리고 위생도 담보할 수 없는 식재료 보관, 호객을 하는 사람도 친절하지 않다.","Don't go to the market if you want to go because of food. Now there are only business owners who want to turn their backs on tourists. Especially if you go to Gwangjang Market for food, don't go. Ridiculous prices and lousy taste. And the person who keeps food ingredients that cannot be guaranteed hygiene is not kind."
건 김,4,1446,"구제옷의 메카 사이즈만 맞으면 버버리, 랄프로렌을 3만원에 살 수 있습니다. 도쿄이 시모키타자와, 하라주쿠도 가봤지만, 광장시장 발등도 못미칩니다. 먼지가 너무 많기는 하나, 저렴하게 옷을 구입할 수 있어 좋습니다.","You can buy Burberry and Ralph Lauren for 30,000 won if the Mecca size of the foot-and-mouth disease suit fits. I've been to Shimokitazawa and Harajuku in Tokyo, but I can't even reach Gwangjang Market. It's too dusty, but it's good to buy clothes cheaply."
hshan,3,1446,복잡하고 사람많은곳 시간대를 잘못 맞춰서 가면 사람이 너무 많아요 그런데 복작한 느낌을 좋아하시면 추천합니다 맛잇는것도 많이 팔아요 길거리 음식,There are too many people if you miss the right time zone. But I recommend it if you like the feeling of repetition. They sell a lot of good food. Street food
허니,5,1446,"먹거리의 천국 광장시장은 다양한 물건을 파는 시장이지만 이곳이야말로 먹거리의 천국이라 할 수 있는 곳입니다. 빈대떡에 해산물, 순대, 육회, 마약김밥까지 다양한 먹거리가 즐비합니다. 다만 시장이라고 모든 음식이 다 싸다고 느껴지지는 않으니 저렴한 먹거리만 있으리라 생각하면 실망하실 수도 있습니다. 먹거리 쪽이 워낙에 유명한 곳인 탓에 저녁 시간에는 그 구역은 항상 붐빕니다. 기다리는 거 싫어하시는 분들에게는 별로 마음에 들지 않는 장소가 될 수도 있습니다.","Although the food market is a market that sells a variety of things, it is the heaven of food. There are a variety of foods including mung bean pancakes, seafood, sundae, yukhoe, and drug gimbap. However, you may be disappointed if you think that there is only cheap food because not all foods are cheap in the market. The area is always crowded in the evening because the food side is so famous. If you don't like to wait, it might not be a good place."
원비 정,5,1446,많은 먹거리가 있는곳 시장으로 진입해 안쪽 노점상/포장마차에는 녹두전 해산물 분식 등을 시작으로 아주다양한 먹거리가 있습니다. 휴일이 이니면 여유있게 즐기실수있지만 휴일날 방문은 대기열이나 지나다니는 길이 복잡하고 불편할수있습니다. 먹거리의 맛은 가격대비 우수하며 특히 육회골목에 육회집을 추천합니다.,"Entering the market where there is a lot of food, there is a wide variety of food items, starting with mung bean pancakes, seafood, and snack bars. If it's a holiday, you can enjoy it with ease, but visiting on holiday can be complicated and inconvenient. The taste of the food is excellent compared to the price, and I recommend yukhoe restaurant especially for yukhoe alley."
MAKCHA79,3,1446,"관광객이 너무많네요 중국, 일본 등 관광객이 너무 많아서 값이 조금씩 올라가는 느낌이에요. 싸고 맛있게 잘 먹었던 기억이 있는데, 조금씩 적정가격대로 올라가네요. 그래도 빈대떡은 싸고 맛있게 먹을수 있어요","There are too many tourists. There are so many tourists from China and Japan, so the price is going up little by little. I remember eating it cheap and deliciously, but it's going up to the right price little by little. But mung bean pancakes are cheap and delicious."
juno3999,5,1446,"가족여행 오랫만에 찾은 광장 시장, 20년 넘어 다시찾아보니 몰라보게 바뀌어 있어서 놀랐습니다. 광장시장에서 파는 마약김밥과 떡복이맛이 환상적이었고, 넘쳐나는 관광객들, 많은 인파들로인해 매스컴의 위력을 새삼 실감할 수 있어서 좋았습니다.","I visited Gwangjang Market after a long time of family trip, and after 20 years, I was surprised that it had changed so much. The taste of drug gimbap and rice cakes sold at Gwangjang Market was fantastic, and it was good to realize the power of the media thanks to the overflowing tourists and crowds."
nkpd00,4,1446,"맛있는 먹거리가 가득한곳 빈대떡, 마약김밥, 육회, 각종 분식류 등 맛있는 먹기리가 많은 곳입니다. 지나다니면서 구경하는 재미도 있고요. 배가 불러서 여러 종류를 먹어보지 못한게 아쉽네요. 다음에 가서 다른 메뉴를 먹어봐야 겠어요.","It is a place full of delicious food such as mung bean pancake, drug gimbap, yukhoe, various kinds of snacks. It's fun to watch while passing by. I'm sorry that I haven't tried many kinds of food because I'm full. I'll try another menu next time."
윤희 조,3,1446,"사람이 너무 많아서 정신 없네요. 시장 음식 먹으로 갔었어요. 마약김밥, 떡볶이, 오뎅 등 먹고 전집 들어가서 전에 막걸리도 마셨어요. 이것저것 구경하면서 먹는 재미가 쏠쏠했지만 사람이 정말 너~무 많아서 정신없고 힘들었어요","It's so crowded. I went to the market for food. I ate drug gimbap, tteokbokki, fish cake, etc. and went to the whole house and drank makgeolli before. It was fun watching this and that, but there were so many people, so it was very hectic and hard."
별 권,4,1446,여기 빈티지마켓 아닌데(vintage market is dong myo) 솔직히 먹방찍으러? 가는 이유 잘 모르겠음 순대랑 돼껍 칼국수만 있고 육회탕탕이는 어디에서도 먹을 수 있는 것 아닌가ㅠ 그치만 만족스러웠던 음식은 콩국수!! 아주 되직하게 그대로 콩을 갈아주셔서 참 고소햇다,"This isn't a vintage market. To be honest, to shoot a mukbang? If you don't know why, you can only eat sundae and pork skin kalguksu. But you can eat yukhoe tangtang anywhere. But the most satisfying food was kongguksu! It was very savory because they ground the beans just as they were."
WhereisLucy,5,1446,"육회, 빈대떡이 먹고 싶다면 광장시장으로 가자. 종로 홍대 명동 어디서든 가까워 좋다. 육회 빈대떡 뿐만 아니라 호박죽 단팥중 수수부꾸미 김밥 순대(비싸지만 맛있다) 떡볶이 매운탕 등등 모든 로컬 음식이 모여 있음","Yukhoe, if you want to eat mung bean pancake, let's go to Gwangjang Market. It's good to be close anywhere in Jongno, Hongdae, Myeongdong. Not only yukhoe pancake, but also pumpkin porridge, sweet red bean paste, sorghum bukumi kimbap, sundae (expensive but delicious), tteokbokki, maeuntang, etc. are all local foods."
24esa,4,1446,전에막걸리 녹두전과 고기전에 막걸리가 일품이였구요 뒷골목의 돼지갈비골목도 추천합니다. 닭칼국수집들은 비추요~,"Makgeolli mung bean pancake and meat pancake were the best, and I recommend pork ribs alley in the back alley. I don't recommend chicken noodle soup restaurants."
올리브521,5,1446,최고의 시장 그동안 순희네집.마약김밥등 먹거리만 알고있었는데 그 수많은 원단가게들과 맞춤집들이 있고 다양한 원단소재들에 시간가는줄을 몰랐다.더구나 자투리원단은 가격도 좋아서 새로운 세계를 알게되어 넘 기쁜 광장시장이었다. 시장은 깨끗하고 쾌적하고 종로5가역에 있어 접근성도 최고였다,"The best market. So far, Sunhee's house.I only knew about food such as drug kimbap, but I didn't know the time was passing by so many fabric shops, tailor shops, and various fabric materials.Moreover, Jaturi Wondan was very happy to learn about the new world because of its good price. The market was clean and pleasant, and had the best access to Jongno 5-ga Station."
민준 최,5,1446,"먹걸이가 풍부한 곳 광장시장이 포목점으로도 유명하지만, 이곳의 가장 큰 장점은 포장마차에서 판매하는 다양한 먹거리이다. 맛도 좋지만 가격이 매우 저렴해 한끼 식사를 간단하게 떼우기에 매우 좋다.","Gwangjang Market, which is rich in food, is also famous as a food store, but its biggest advantage is that it is a variety of food items sold in cart bars. The taste is good, but the price is very low, so it's very good to simply skip a meal."
kkobuk,4,1446,녹두전+육회 최고 회사가 가까워서 가끔가서 육회+녹두전에 막걸리먹고 그러는데 갈때마다 넘 좋아요 ㅋㅋ저렴하구~ 꼭 가보세요,"The best company for mung bean pancake and yukhoe is nearby, so I sometimes eat makgeolli before yukhoe and nokdu pancake. It's so good whenever I go there. Oh, my God. You must go."
qberwy,5,1446,"전통 시장을 느껴볼 수 있는 곳 전통 먹거리는 물론 한복, 이불 등 잡화도 판매해서 결혼준비에도 많이 가게 되는 시장입니다. 관광객들은 전통 먹거리 (육회, 녹두전)을 즐겨보시길 바랍니다.","You can feel the traditional market. Not only traditional food but also miscellaneous items such as hanbok and blankets are sold, so you can go to the market to prepare for the wedding. Tourists want to enjoy traditional foods (yukhoe, mung bean pancake)."
용석 김,4,1446,먹걸이 어느도시든 시장은 재미가있죠. 서울의 몇안되는 시장중 이민큼 특색있고 재미있는곳이 없죠. 마약김밥. 숙성회. 부침전 등이 유명한집이다. 줄서는건 기본이지만 마약김밥은 미리사서 다음날먹어도 좋아요. 부침전 먹으러가곤하는데 독특한 중독성이 있어요. 막걸리가 빠지면 안되지만 광장시장갈때는 현금을 미리 챙겨야합니다. 선결재 시스템. 사람이 많아서 어쩔수없는 한국의 길거리음식을 체험한다면 반드시 가봐야죠. 저녁시간이 더욱 시장답죠.,"The market is fun in any city. Among the few markets in Seoul, there is no place as unique and interesting as Lee Min. Drug gimbap, ripening party, pancake and so on are famous restaurants. Line up is basic, but you can buy the drug gimbap in advance and eat it the next day. I go to eat pancake pancake and it's very addictive. Makgeolli must be left out, but you have to take cash in advance when you go to Gwangjang Market. prepayment system If you experience Korean street food because there are so many people, you must go. Dinner is more like a market."
지구별산책중,5,1446,"재밌어요ㅎ 시장 구경하는 것도 재밌고 여기 맛있는것도 엄청많더라구요 저희는 소고기육회랑 비빔밥, 빈대떡 자주 먹으러 가요ㅎ","It's fun to see the market and there are so many delicious things here. We often go to eat beef raw beef, bibimbap, and pancake."
Yuyumi85,4,1446,"좀 상업적이지만 재미있는 전통시장 한국인보다는 외국인에게 더 적합한 시장이 아닐까싶네요. 로컬들이 자주가는 음식점이나 식당은 따로 있지만, 한복점과 각종 신기한 상품들, 토속적인 음식이 즐비하는 시장이라, 사진만 찍어도 좋은 여행지입니다. 시장음식 중에서는 개인적으로 시장 중앙에 있는 빈대떡을 추천해요. 좀 느끼하지만 여기서만 먹을 수 있는 맛이 아닐까 싶네요.","It's a bit commercial but interesting. I think it's more suitable for foreigners than Koreans. There are restaurants and restaurants that locals often go to, but it is a market filled with hanbok stores, various interesting products, and native food, so it is a good place to take pictures. I personally recommend mung bean pancake in the middle of the market. It's a bit greasy, but I think it's only available here."
songeng2,5,1446,추억이 있는 곳. 여길 방문하는 주된 이유는 먹기 위해서다. 머릿고기와 다른 술안주와 함께 먹는 동동주의 맛은 잊을수가 없다.,A place with memories. The main reason for visiting here is to eat. I can't forget the taste of dongdongju with head meat and other side dishes.
pk516,4,1446,"먹거리 이번에 광장시장을 방문하게 된 동기는 녹두 빈대떡(순희네)이 유명하다고 해서 가본 곳입니다. 많은 사람들로 인해 붐볐고, 기대했던 빈대떡을 먹어본 결과 우리가 생각했던 만큼 맛이지는 않았습니다.","I visited Gwangjang Market because I heard that mung bean pancake (Sunhee's) is famous. It was crowded with many people, and after eating the expected pancake, it didn't taste as good as we thought."
duck3222,4,1446,광장시장 꺄올~ 전통시장의 마약김밥과 녹두전이 먹고 싶어서 찾아갔습니다. 정말 먹거리 천국입니다. 인터넷에서 보기만 하던 맛집을 집적 보고 골라먹는 재미가 있는 곳이었습니다. 가격대로 저렴하게 많은 종류를 먹을 수있는 곳입니다. 아 교통편은 을지로4가역 4번출구에서 도보로 8분정도 움직이면 광장시장을 만날수 있습니다.,"Gwangjang Market, wow~ I came here because I wanted to eat traditional market's drug kimbap and mung bean pancake. It's a heaven of food. It was a fun place to look at and pick out good restaurants that I used to see on the Internet. It's a place where you can eat many kinds at a reasonable price. For transportation, you can meet Gwangjang Market by walking for 8 minutes from Exit 4 of Euljiro 4-ga Station."
globalwitch,4,1446,다양한 품목! 요즘은 사실 이런 길거리 시장 가는게 어색하긴 하지만.. 외국인 친구가 한국 놀러 와서 시장 가봤어요! 역시 빈대떡이며 김밥이며 안파는게 없고 한복도 저렴하게 판매되고 있더라구요! 한국 기념품을 인사동 아니더라도 구매할 수 있어서 좋았어요~,"These days, it's kind of awkward to go to a street market like this, but... My foreign friend came to Korea and went to the market! As expected, they sell mung bean pancakes, kimbap, and hanboks at a low price! It was nice to buy Korean souvenirs even if it wasn't in Insadong."
ssm_00,4,1446,빈대떡 광장시장은 한복도 팔지만 음식을 더 많이 파는 것 같다. 빈대떡 순대 떡볶이 등 골라 먹을 수 있고 특히 빈대떡과 마약김밥이 유명하다. 메뉴판도 영어와 중국어가 있으니 편리할 듯,"The Pondaetteok Square Market also sells hanbok, but it seems to sell more food. You can choose and eat mung bean pancake, sundae and tteokbokki, and in particular, mung bean pancake and drug gimbap are famous. It would be convenient to have a menu in English and Chinese."
깡다맘,4,1446,"쇼핑의 천국 추석 때 입을 편한 개량한복,침대패드를 저렴하게 구입할 수 있고 정말 유명한 빈대떡도 먹을 수 있고 포장도 가능하다.동문 입구 쪽엔 씨앗호떡을 파는데 중국인 관광객 20여명이 줄 서서 대기 중이다.","A shopping paradise, you can buy comfortable hanbok, bed pads, and mung bean pancakes at a low price and wrap them.About 20 Chinese tourists are waiting in line to sell seed hotteok at the entrance to the east gate."
Doogangs,4,1446,먹거리는 여기에 다 모였다 맛있는 먹거리가 가득 길거리 음식은 모두 모였다 가격이 저렴하지 않고 사람이 많다는게 단점,"Food gathered here, delicious food, street food, cheap price, and many people."
338crystalk,3,1446,티비방영한 유명맛집 찾으러. 아주 자주 먹었던 맛집도 티비에 나오면 또 가게 만드는 힘이있지요. 얼마전 닭한마리칼국수.정말 뜨거웠던 8월. 그날도 엄청 더웠는데도요. 그집을 찾아 갔더랬지요. 그런데 평일인데도 사람들로 언제나 꽉 차있네요. 기대했던 맛은 살짝 아니었지만.. 그래도 선풍기로 나오는 더운바람맞으며 훌훌불어먹던 맛.이열치열이지요. 그외에도 각종 악세사리.옷.별의별것들이 많이 팔아요. 진짜 한번 가도 또 가야하는 넓고 미지의세계. 싸고 맛좋은 집들이 많은 광장시장. 좋아요.,"To find famous restaurants on TV. Even the restaurants that I used to eat often have the power to make me go there when it comes out on TV. Not too long ago, chicken noodle soup.It was really hot in August. It was really hot that day. He went to the house. But even though it's a weekday, it's always full of people. It wasn't exactly what I expected, but... Still, the hot wind that came out of the fan and the taste that I used to enjoy.Fight fire with fire. Other accessories and clothes.They sell a lot of different things. A wide and unknown world where you have to go once you go to Gwangjang Market, where there are many cheap and delicious houses. Okay."
pfllalla,3,1446,"생각나는곳 서울의 시내 제일 좋아하는 곳이에요, 먹거리가 많고,, 가끔 구제 시장도 들립니다.. 여행객 대상으로 보면 재래시장의 느낌을 가장 많이 갖고 있는것 같아요.","I remember this is my favorite place in downtown Seoul, there is a lot of food, and sometimes I visit the foot-and-mouth market. For tourists, I think it has the most traditional market feel."
으헤헤헤헹,5,1446,"맛있는것도 많고 볼것도 많습니다, 광장시장에는 육회가 유명하고 마약김밥도 유명합니다. 추가로 전과 같은 기름에 지진것도 많고요 그리고 시장이다보니 여러물건들도 볼수 있고 신기한것들도 팔고 있어서 재미있는 곳입니다.","There are many delicious things to see and yukhoe is famous in Gwangjang Market and drug kimbap is famous. In addition, there are lots of oil and oil like before, and since it's a market, you can see various things and sell interesting things, so it's an interesting place."
eggzim01,4,1446,한국의 전통 시장 체험하기 좋은 곳 먹을 것도 많고 다양한 물건을 파는 상점들을 볼 수 있다. 지금은 유명세를 타서 많이 복잡해졌지만 비오는 날 가판에서 파전과 막걸리를 마시면 좋다,"A good place to experience traditional markets in Korea, you can see shops selling a variety of things and lots of food. Now that it's famous, it's very complicated, but it's good to drink pajeon and makgeolli on a rainy day."
양남댁,5,1446,"먹거리 특화의 시장 전체적인 음식이 저렴하고 육회 너무 맛있고, 광장시장 들어가자마자 코를 찌르는 전냄새에 다양한 먹기리 사람냄새 나는곳. 다만 혼잡하고 주차 공간이 많이 부족한편","The market is specialized in food, and yukhoe is so delicious, and it smells like various people because of the smell of jeon that pokes your nose as soon as you enter Gwangjang Market. But it's crowded and lacks a lot of parking space."
shreki83,4,1446,시장 길에 있는 맛집과 눈으로 보는 즐거움이 있다. 시장길에 가운데에 위치해있는 여러 식당(?)들이 식욕을 자극한다. 상당한 양의 기름이 들어가는 것처럼 보이는 녹두빈대떡도 맛있고 육회집도 식욕을 자극한다. 인근의 닭칼국수를 먹어도 good.,"There are good restaurants on the market path and the pleasure of seeing them with your eyes. Many restaurants (?) in the middle of the market street stimulate appetite. The mung bean pancake, which seems to contain a considerable amount of oil, is also delicious, and the yukhoe restaurant also stimulates the appetite. Even if you eat chicken noodle soup nearby, good."
사자비,3,1446,"케이스 바이 케이스란 말이 어울리는 곳 오랜시간 이어져온 재래시장이다. 서울시내 한 복판인 종로에 위치하고 있으며 이불, 한복원단 등이 유명하다. 과거에는 광장시장에서 포목집을 하면 엄청 부자였다는데 지금은 잘 모르겠다. 이런 시장에는 맛집들이 없을 수가 없는데, 광장시장도 길거리 음식부터 삼계탕, 육회에 이르기까지 수 많은 음식점들이 숨어있다. 실제 일본 관광객들도 먹기 위해 찾아오는 맛집들도 가득하다. 북적거리는 시장과 약간은 불편할 수 있지만 그런 맛과 멋을 즐기는 사람이라면 만족도가 높을것이지만, 조용하고 깨끗한것을 추구하는","Case by case is a traditional market that has been around for a long time. It is located in Jongno, a middle ground in Seoul, and is famous for blankets and hanbok fabrics. In the past, I used to be very rich when I used to have a wooden house in Gwangjang Market, but now I don' There are many restaurants hidden in these markets, ranging from street food to samgyetang and yukhoe. In fact, there are many good restaurants that Japanese tourists visit to eat. It may be a little uncomfortable with the crowded market, but if you enjoy the taste and taste, you'll be satisfied, but you'll be looking for something quiet and clean."
yusoooooo,4,1446,"육회, 빈대떡 등 먹을 것이 가득한 곳 한복을 저렴한 가격으로 맞출수도 있고, 육회(자매집/형제집이 유명함)가 정말 맛있는 곳 메뉴를 시켰을때 나오는 탕국이 정말 맛있다. 커플이라면 육회비빔밥 + 육회 이렇게 시키면 딱 좋음.","There are plenty of things to eat, such as yukhoe and mung bean pancake. You can buy hanbok at a low price. The soup that comes out when yukhoe (sister/brother's house is famous) is really delicious. If you're a couple, it's perfect to order yukhoe bibimbap and yukhoe."
희승 윤,4,1446,"먹거리, 볼거리가 많은 시장 서울 종로5가 8번출구로 나가면 바로 있는 광장시장의 육회 골목과 빈대떡, 마약 김밥이 나를 사로 잡는다. 적당한 가격에 아주 배부르게 먹고 시장 내부가 넓어서 걸어가니며 소화시켜보자.","If you go out exit 8 of Jongno 5-ga, Seoul, you will find yukhoe alley, mung bean pancake, and drug gimbap at Gwangjang Market. Let's eat very full at a reasonable price and digest as we walk around because the market is spacious."
connie35317,4,1446,관광지라고 하긴 좀 그렇지만 예전 의상디자인 수업때문에 자투리 천이나 한재등을 수배하러 다니곤했던 추억의 시장이다. 부자재를 보러 광장시장을 들어가면 길을 못찾아 헤매기 일쑤. 하지만 노천음식점에서 끼니를 때울때는 천국으로 소환된다. 시장음식은 인심도 후하고 맛있다. 물론 셀프인테리어나 홈메이킹하는 사람들은 이곳이 놀이동산이다,"Although it is not a tourist attraction, it is a market of memories where I used to go to search for small pieces of cloth or Hanjae because of the costume design class. When you go to Gwangjang Market to see the subsidiary materials, you are often lost, but when you eat at an open-air restaurant, you are summoned to heaven. Market food is generous and delicious. Of course, self-interiors and home-makers are at an amusement park."
hyeje0n9,5,1446,광장시장은 육회비빔밥 광장시장에서 육회비빔밥을 못먹었다면 광장시장을 간 것이 아니다. 마약김밥이나 녹두빈대떡은 별로임,"If you haven't eaten yukhoe bibimbap at yukhoe bibimbap market, you didn't go to Gwangjang market. Drug gimbap or mung bean pancake is not good."
Minjin J,4,1446,사람사는 느낌 가득한! 광장시장하면 육회랑.전 이죠! 막걸리랑 먹으면 캬 - 화장실이 조금 아쉽지만 어느 누구랑 와도 좋은 곳이에요.,"Full of human life! Yukhoe-rang is famous for Gwangjang Market.It's me! It's a good place to come with anyone, even though it's a bit sad."
jihyunstellakim,5,1446,다른 것보다 먹을게 많은 곳 바로 조리해서 먹을 수 있도록 해주는 곳이 가장 기억에 남아요. 이곳도 오랫만에 갔었는데 음식 맛은 변함 없었어요. 가격이 조금 오르긴했지만 비싸진건 아니에요. 이곳에선 빈대떡과 마약김밥을 꼭 드셔보길 추천해요~~,"The most memorable place is the place where you can cook and eat more than anything else. It's been a long time since I've been here, but the food hasn't changed. The price went up a little, but it didn't get expensive. I recommend you to try mung bean pancakes and drug gimbap here.~~"
vstellav,3,1446,딱히 찾아가지는 않을거같은곳 가운데서 파는 전인지 뭐때문에 기름냄새가 너무 심해 토나올거같습니다. 음식점들은 딱히 청결해보이지않습니다.,"I don't think I'm going to go to any of the places I don't think I'm going to visit, but I'm going to throw up because of the smell of oil. Restaurants don't look very clean."
정팔이,5,1446,"다양한 먹거리를 맛볼수 있는곳. 빈대떡,족발등 다양한 먹거리를 맛볼수 있으며 주말의 경우 많은 사람이 방문하여 혼잡합니다. 주차가 어려우니 대중교통을 이용하여 방문하는것을 권장합니다.","A place where you can taste various foods. You can taste a variety of foods such as pancake, jokbal, etc., and on weekends, many people visit and it is crowded. Since parking is difficult, it is recommended to visit by public transportation."
yhj9072,4,1446,다양한 음식을 한 곳에서 많은 인파로 발디딜곳 없는 이 곳은 생동감이 넘치기는 하나 살짝은 정신없다. 길거리 음식이라 조금 비위생적으로 느껴질수 있으니 그 점은 감안하고 방문하시길,"The place, which has a wide variety of food in one place and is packed with people, is full of life, but a little bit. It may feel a little unsanitary because it's street food, so please consider that and visit."
빼뽀야,5,1446,재밌어요. 광장시장은 역시나 빈대떡을 먹어야해요. 싼대신에 아주 맛있진 않아요. 김밥은 생각보다 평범했어요.,It's fun. Gwangjang Market needs to eat mung bean pancake as expected. It's not very delicious instead of cheap. Gimbap was more common than I thought.
