u_id,review,u_rate,p_id,review_en
apeach11,서울 전통시장 이지만 물가가 비싸고 가성비 떨어짐~~그냥 밖이 더쌈 ~~권하지않음!! 관광객들이 많아 복잡함,2,1404,"It is a traditional market in Seoul, but the prices are expensive and the cost-effectiveness is low~~~Just outside, Thessam~~~No authority!! crowded with tourists"
SJ_Taz,"광장시장에는 뭐 사러 가기 보다는 맛집 투어하러 갑니다. 오전 일찍 가면.. 점심 시간 때 까지 유명 맛집을 조금식 맛보면서 쭉 돌고 나올수 있어요. 마약김밥, 순희네 빈대떡, 할머니집순대, 그리고 형제육회 또는 자매집육회 이렇게 쭉 먹고 나오면 됩니다. 너무 늦게 가면 사람이 많아서.. 대기 해야하고.. 저렴한 가격에 가성비 최고 음식들.. 광장시장 강추",4,1404,"Instead of going to buy something, we go on a tour of famous restaurants. Early in the morning... You can go around famous restaurants until lunchtime. You can eat the drug gimbap, Soonhee's pancake, grandmother's house sundae, and brother's or sister's home meat sashimi. If I go too late, there will be a lot of people. We have to wait. Best food at a low price and cost-effectiveness. Strongly recommend Gwangjang Market"
mjlovetrip,순이네 빈대떡이랑 마약김밥 너무 좋아서 이거먹으러 가요 바글바글한 시장분위기 외국인들이 관광하기에 재밌는 경험일 것 같아요-,4,1404,I love Sooni's pancake and drug gimbap so much that I'm going to go eat them. It's going to be a fun experience for foreigners to enjoy sightseeing in the crowded market.
Traveling Foodie,"칼국수, 수제비는 정말 수준이하입니다 그냥 관광객용이예요 광장시장에서 추천할만한곳은 육회비빔밥집정도입니다 광장시장은 수수부꾸미정도만 사드세요",2,1404,Kalguksu and sujebi are really inferior. It's just for tourists. I recommend yukhoe bibimbap restaurant at Gwangjang Market. You can only buy small octopus at Gwangjang Market.
Lifestream0307,워낙 유명해졌습니다. 육회집 아주머니는 카드결제를 하는 사람들이 지나가고 나면 안좋은 소리를 하는 것을 들은적이 있습니다. 빈대떡 1차+육회2차 코스는 언제나 매력적입니다만 주종이 바뀌게 되므로 1차부터 소주를 마시는 것을 추천합니다.,4,1404,"It became so famous. The lady of yukhoe restaurant has heard people who pay by credit card say bad things after passing by. The 1st course of pancake and 2nd round of yukhoe is always attractive, but I recommend you to drink soju from the 1st round because the alcohol level will change."
Trail708630,매번 포장을 해서 집에서 먹던 빈대떡을 시끌버쩍한 시장에서 먹었어요. 항상 대기이지만 이날은 대기가 짧았던 느낌은 뭘까요??? 자리를 잡고 녹두빈대떡이랑 고기완자를 시키고 짝꿍 막걸리도 한병~~~ 지글지글하는 빈대떡을 그 자리에서 마주하니~~~ 역시 빈대떡은 그 자리에서 따뜻한 걸 먹어야 진리~~~ 시원한 막걸리와 뜨거운 빈대떡의 조화는 짱!!!! 짭조름한 양파장도 맛있어요<~~ 햇 양파라 더 맛있는 듯하네요^^ 순이네는 언제나 우리를 배반하지 않고 언제나 맛있는 집~~~~~,4,1404,"I wrapped it every time and ate the pancake I used to eat at home at a noisy market. We're always waiting, but what did you think was short on this day? Let's take a seat and order mung bean pancakes and meatballs, and a bottle of jjakkoong rice wine~~~~~~~ As we face the sizzling pancakes on the spot~~~~~~~~~~~~~~~ The combination of cold rice wine and hot rice cake is the best!!!!!!! Salty onion paste is also delicious.It tastes better because it's fresh onion.Soon-i's never betray us, always a delicious restaurant~~~~~~~~~~~~~"
mmom661,지방에서 올라오신 부모님과 함께 구경삼아 점심도 해결할 겸 구경갔습니다. 날이 덥고 관광객들이 많아 굉장히 덥고 답답했던 기억이 있습니다.,4,1404,I took a look around with my parents who came from the countryside and went there to solve lunch. I remember it was very hot and stuffy because it was hot and there were many tourists.
whechon,유명한 시장이지만 이제 특별한 것은 없다. 그래도 서울의 유명하고 있을 것은 다 있는 곳이다. 가볼만 하다.,3,1404,"It's a famous market, but nothing special now. Still, Seoul's famous places are everywhere. It's worth a visit."
미영 김,"주말마다 종로가는데, 한번씩 들르게 되는 곳이예요. 빈대떡도 맛있고~^^ 근데 예전만 안해요 ㅠㅠ 가격이.. 그래서 아쉬워 지긴 했지만, 그래도! 한번씩 맛있게 먹기에 좋아요~~",3,1404,"It's Jongro every weekend, and I stop by once. Pondae tteok is delicious. But it's not as good as before. The price is... So it's a bummer, but still! It's good to eat once in a while.~~"
윤희 오,저렴한 가격에 여러가지 맛있는 음식을 먹을 수 있어서 좋았습니다. 고급스럽진 않지만 그 나름의 매력이 있습니다.,4,1404,"It was good because I could eat various delicious foods at a low price. It's not luxurious, but it has its own charm."
hyomin78,저녁을 먹기 위해 방문했는데 사실 닭발이나 순대의 가격이 그냥 일반 가게와 크게 다르지 않았음. 싼 가격이라고 부모님 모시고 갔는데 인사동의 밥집보다 더 비싼 가격이었음.,4,1404,"I visited for dinner, but the price of chicken feet or sundae was not much different from that of a regular store. I took my parents for a cheap price, but it was more expensive than the restaurant in Insadong."
Seungsik Y,시장은 언제나 정겹다. 여러가지 맛난 음식이 항상 반기기 때문이다. 순이네 빈대떡. 칼제비. 마약김밥. 순대와 떡볶이. 육회....등등. 두어 메뉴만 먹어도 배가불러 아쉬움을 남기고 돌아오게 된다. 한때 중국 관굉객때문에 발디딜 틈이 없었지만 요즘은 내국인이 더 많이 보인다.,5,1404,"The market is always cordial. Because many delicious foods are always welcomed. Sooni's pancake. Calzebi. Drug gimbap. Sundae and tteokbokki. Yukhoe... ...and so on. A couple of menus make me feel full and come back with regrets. At one time, there was no time to step in due to Chinese spectators, but more Koreans are seen these days."
Boa K,광장시장에서 맛있다고 소문난 것들만 먹어도 하루가 다 갈 거 같음. 먹는 것도 즐겁지만 시장통 분위기를 즐기거나 다양한 사람들을 구경하는 것도 좋음.,5,1404,"I think the day will go by just eating the famous delicious things at Gwangjang Market. It's fun to eat, but it's also good to enjoy the market atmosphere or see various people."
a_ral_laa,"늘 줄서서 먹는 전, 빈대떡, 육횟집 등 다양한 먹거리가 가득합니다 ^^ 조금씩 조금씩 다양한음식을 맛보세요~",5,1404,"The restaurant is full of various foods such as pancakes, pancakes, and yukhoe restaurants. Try various foods little by little."
눈에서레이져빔,"새계유수의 유명인들도 좋아하는 광장시장 청계천을 따라 가다보면 시장입구가 보인다~ 우선은 각종 먹거리들이 시선을 끌고 입맛을 자극한다 참고로 광장시장의 녹두빈대떡은 일품이다~ 잔치국수, 떡볶이 등등 먹을 거리가 즐비하다 그중에 육회는 추천 만원에 신선한 육회라니!! 자매육회 추천 청계천을 걷다가 종종 찾게 되는 광장시장 가보자",5,1404,"If you follow Cheonggye Stream in Gwangjang Market, which is also popular among the famous people of Saegyeyu Water, you can see the entrance of the market. For your information, mung bean pancakes at Gwangjang Market are excellent. There are many things to eat, such as banquet noodles, tteokbokki, etc. Among them, raw beef is recommended for 10,000 won and fresh raw beef! Let's go to Gwangjang Market where we often visit while walking Cheonggyecheon Stream recommended by sister Yukhoe"
진성 최,"초심을 잃은 시장. 이제는 관광객을 등쳐먹으려는 장사치만 있다. 특히 광장시장에 먹거리때문에 간다면 가지마라. 터무니없는 가격과 형편없는 맛. 그리고 위생도 담보할 수 없는 식재료 보관, 호객을 하는 사람도 친절하지 않다.",1,1404,"a lost market Now there are only business owners who want to turn their backs on tourists. Especially if you go to Gwangjang Market for food, don't go. Ridiculous prices and lousy taste. And the person who keeps food ingredients that cannot be guaranteed hygiene is not kind."
건 김,"사이즈만 맞으면 버버리, 랄프로렌을 3만원에 살 수 있습니다. 도쿄이 시모키타자와, 하라주쿠도 가봤지만, 광장시장 발등도 못미칩니다. 먼지가 너무 많기는 하나, 저렴하게 옷을 구입할 수 있어 좋습니다.",4,1404,"If the size fits, you can buy Burberry and Ralph Lauren for 30,000 won. I've been to Shimokitazawa and Harajuku in Tokyo, but I can't even reach Gwangjang Market. It's too dusty, but it's good to buy clothes cheaply."
hshan,시간대를 잘못 맞춰서 가면 사람이 너무 많아요 그런데 복작한 느낌을 좋아하시면 추천합니다 맛잇는것도 많이 팔아요 길거리 음식,3,1404,There are too many people in the wrong time zone. But I recommend it if you like the feeling of repetition. They sell a lot of good food. Street food
허니,"광장시장은 다양한 물건을 파는 시장이지만 이곳이야말로 먹거리의 천국이라 할 수 있는 곳입니다. 빈대떡에 해산물, 순대, 육회, 마약김밥까지 다양한 먹거리가 즐비합니다. 다만 시장이라고 모든 음식이 다 싸다고 느껴지지는 않으니 저렴한 먹거리만 있으리라 생각하면 실망하실 수도 있습니다. 먹거리 쪽이 워낙에 유명한 곳인 탓에 저녁 시간에는 그 구역은 항상 붐빕니다. 기다리는 거 싫어하시는 분들에게는 별로 마음에 들지 않는 장소가 될 수도 있습니다.",5,1404,"Gwangjang Market is a market that sells a variety of things, but this is the heaven of food. There are a variety of foods including mung bean pancakes, seafood, sundae, yukhoe, and drug gimbap. However, you may be disappointed if you think that there is only cheap food because not all foods are cheap in the market. The area is always crowded in the evening because the food side is so famous. If you don't like to wait, it might not be a good place."
원비 정,시장으로 진입해 안쪽 노점상/포장마차에는 녹두전 해산물 분식 등을 시작으로 아주다양한 먹거리가 있습니다. 휴일이 이니면 여유있게 즐기실수있지만 휴일날 방문은 대기열이나 지나다니는 길이 복잡하고 불편할수있습니다. 먹거리의 맛은 가격대비 우수하며 특히 육회골목에 육회집을 추천합니다.,5,1404,"Entering the market, there are a variety of food items, including mung bean pancakes, seafood, and snack bars. If it's a holiday, you can enjoy it with ease, but visiting on holiday can be complicated and inconvenient. The taste of the food is excellent compared to the price, and I recommend yukhoe restaurant especially for yukhoe alley."
MAKCHA79,"중국, 일본 등 관광객이 너무 많아서 값이 조금씩 올라가는 느낌이에요. 싸고 맛있게 잘 먹었던 기억이 있는데, 조금씩 적정가격대로 올라가네요. 그래도 빈대떡은 싸고 맛있게 먹을수 있어요",3,1404,"There are so many tourists from China and Japan, so the price is going up little by little. I remember eating it cheap and deliciously, but it's going up to the right price little by little. But mung bean pancakes are cheap and delicious."
juno3999,"오랫만에 찾은 광장 시장, 20년 넘어 다시찾아보니 몰라보게 바뀌어 있어서 놀랐습니다. 광장시장에서 파는 마약김밥과 떡복이맛이 환상적이었고, 넘쳐나는 관광객들, 많은 인파들로인해 매스컴의 위력을 새삼 실감할 수 있어서 좋았습니다.",5,1404,"After 20 years, I was surprised that the square market has changed beyond recognition. The taste of drug gimbap and rice cakes sold at Gwangjang Market was fantastic, and it was good to realize the power of the media thanks to the overflowing tourists and crowds."
nkpd00,"빈대떡, 마약김밥, 육회, 각종 분식류 등 맛있는 먹기리가 많은 곳입니다. 지나다니면서 구경하는 재미도 있고요. 배가 불러서 여러 종류를 먹어보지 못한게 아쉽네요. 다음에 가서 다른 메뉴를 먹어봐야 겠어요.",4,1404,"It is a place where there are many delicious foods such as mung bean pancake, drug gimbap, yukhoe, and various kinds of snacks. It's fun to watch while passing by. I'm sorry that I haven't tried many kinds of food because I'm full. I'll try another menu next time."
윤희 조,"시장 음식 먹으로 갔었어요. 마약김밥, 떡볶이, 오뎅 등 먹고 전집 들어가서 전에 막걸리도 마셨어요. 이것저것 구경하면서 먹는 재미가 쏠쏠했지만 사람이 정말 너~무 많아서 정신없고 힘들었어요",3,1404,"I went to the market for food. I ate drug gimbap, tteokbokki, fish cake, etc. and went to the whole house and drank makgeolli before. It was fun watching this and that, but there were so many people, so it was very hectic and hard."
별 권,솔직히 먹방찍으러? 가는 이유 잘 모르겠음 순대랑 돼껍 칼국수만 있고 육회탕탕이는 어디에서도 먹을 수 있는 것 아닌가ㅠ 그치만 만족스러웠던 음식은 콩국수!! 아주 되직하게 그대로 콩을 갈아주셔서 참 고소햇다,4,1404,"To be honest, to shoot an eating show? If you don't know why, you can only eat sundae and pork skin kalguksu. But you can eat yukhoe tangtang anywhere. But the most satisfying food was kongguksu! It was very savory because they ground the beans just as they were."
WhereisLucy,광장시장으로 가자. 종로 홍대 명동 어디서든 가까워 좋다. 육회 빈대떡 뿐만 아니라 호박죽 단팥중 수수부꾸미 김밥 순대(비싸지만 맛있다) 떡볶이 매운탕 등등 모든 로컬 음식이 모여 있음,5,1404,"Let's go to Gwangjang Market. It's good to be close anywhere in Jongno, Hongdae, Myeongdong. Not only yukhoe pancake, but also pumpkin porridge, sweet red bean paste, sorghum bukumi kimbap, sundae (expensive but delicious), tteokbokki, maeuntang, etc. are all local foods."
24esa,녹두전과 고기전에 막걸리가 일품이였구요 뒷골목의 돼지갈비골목도 추천합니다. 닭칼국수집들은 비추요~,4,1404,"Mung Bean Pancake and Meat Pancake had excellent rice wine, and I recommend pork ribs alley in the back alley. I don't recommend chicken noodle soup restaurants."
올리브521,그동안 순희네집.마약김밥등 먹거리만 알고있었는데 그 수많은 원단가게들과 맞춤집들이 있고 다양한 원단소재들에 시간가는줄을 몰랐다.더구나 자투리원단은 가격도 좋아서 새로운 세계를 알게되어 넘 기쁜 광장시장이었다. 시장은 깨끗하고 쾌적하고 종로5가역에 있어 접근성도 최고였다,5,1404,"In the meantime, Sunhee's house.I only knew about food such as drug kimbap, but I didn't know the time was passing by so many fabric shops, tailor shops, and various fabric materials.Moreover, Jaturi Wondan was very happy to learn about the new world because of its good price. The market was clean and pleasant, and had the best access to Jongno 5-ga Station."
민준 최,"광장시장이 포목점으로도 유명하지만, 이곳의 가장 큰 장점은 포장마차에서 판매하는 다양한 먹거리이다. 맛도 좋지만 가격이 매우 저렴해 한끼 식사를 간단하게 떼우기에 매우 좋다.",5,1404,"Although Gwangjang Market is also famous as a dry goods store, its biggest advantage is its variety of food items sold in cart bars. The taste is good, but the price is very low, so it's very good to simply skip a meal."
kkobuk,회사가 가까워서 가끔가서 육회+녹두전에 막걸리먹고 그러는데 갈때마다 넘 좋아요 ㅋㅋ저렴하구~ 꼭 가보세요,4,1404,"My company is close, so I sometimes eat rice wine before yukhoe and nokdu, but whenever I go, it's so good. Oh, my God. You must go."
qberwy,"전통 먹거리는 물론 한복, 이불 등 잡화도 판매해서 결혼준비에도 많이 가게 되는 시장입니다. 관광객들은 전통 먹거리 (육회, 녹두전)을 즐겨보시길 바랍니다.",5,1404,"Not only traditional food but also miscellaneous goods such as hanbok and blankets are sold, so many people go to prepare for the wedding. Tourists want to enjoy traditional foods (yukhoe, mung bean pancake)."
용석 김,어느도시든 시장은 재미가있죠. 서울의 몇안되는 시장중 이민큼 특색있고 재미있는곳이 없죠. 마약김밥. 숙성회. 부침전 등이 유명한집이다. 줄서는건 기본이지만 마약김밥은 미리사서 다음날먹어도 좋아요. 부침전 먹으러가곤하는데 독특한 중독성이 있어요. 막걸리가 빠지면 안되지만 광장시장갈때는 현금을 미리 챙겨야합니다. 선결재 시스템. 사람이 많아서 어쩔수없는 한국의 길거리음식을 체험한다면 반드시 가봐야죠. 저녁시간이 더욱 시장답죠.,4,1404,"Any city has its own fun. Among the few markets in Seoul, there is no place as unique and interesting as Lee Min. Drug gimbap, ripening party, pancake and so on are famous restaurants. Line up is basic, but you can buy the drug gimbap in advance and eat it the next day. I go to eat pancake pancake and it's very addictive. Makgeolli must be left out, but you have to take cash in advance when you go to Gwangjang Market. prepayment system If you experience Korean street food because there are so many people, you must go. Dinner is more like a market."
지구별산책중,"시장 구경하는 것도 재밌고 여기 맛있는것도 엄청많더라구요 저희는 소고기육회랑 비빔밥, 빈대떡 자주 먹으러 가요ㅎ",5,1404,"It's fun to see the market and there are so many delicious things here. We often go to eat beef raw beef, bibimbap, and pancake."
Yuyumi85,"한국인보다는 외국인에게 더 적합한 시장이 아닐까싶네요. 로컬들이 자주가는 음식점이나 식당은 따로 있지만, 한복점과 각종 신기한 상품들, 토속적인 음식이 즐비하는 시장이라, 사진만 찍어도 좋은 여행지입니다. 시장음식 중에서는 개인적으로 시장 중앙에 있는 빈대떡을 추천해요. 좀 느끼하지만 여기서만 먹을 수 있는 맛이 아닐까 싶네요.",4,1404,"I think this market is more suitable for foreigners than Koreans. There are restaurants and restaurants that locals often go to, but it is a market filled with hanbok stores, various interesting products, and native food, so it is a good place to take pictures. I personally recommend mung bean pancake in the middle of the market. It's a bit greasy, but I think it's only available here."
songeng2,여길 방문하는 주된 이유는 먹기 위해서다. 머릿고기와 다른 술안주와 함께 먹는 동동주의 맛은 잊을수가 없다.,5,1404,The main reason for visiting here is to eat. I can't forget the taste of dongdongju with head meat and other side dishes.
pk516,"이번에 광장시장을 방문하게 된 동기는 녹두 빈대떡(순희네)이 유명하다고 해서 가본 곳입니다. 많은 사람들로 인해 붐볐고, 기대했던 빈대떡을 먹어본 결과 우리가 생각했던 만큼 맛이지는 않았습니다.",4,1404,"I visited Gwangjang Market because I heard that mung bean pancake (Sunhee's) is famous. It was crowded with many people, and after eating the expected pancake, it didn't taste as good as we thought."
duck3222,꺄올~ 전통시장의 마약김밥과 녹두전이 먹고 싶어서 찾아갔습니다. 정말 먹거리 천국입니다. 인터넷에서 보기만 하던 맛집을 집적 보고 골라먹는 재미가 있는 곳이었습니다. 가격대로 저렴하게 많은 종류를 먹을 수있는 곳입니다. 아 교통편은 을지로4가역 4번출구에서 도보로 8분정도 움직이면 광장시장을 만날수 있습니다.,4,1404,"Wow~ I came here because I wanted to eat the traditional market's drug kimbap and mung bean pancake. It's a heaven of food. It was a fun place to look at and pick out good restaurants that I used to see on the Internet. It's a place where you can eat many kinds at a reasonable price. For transportation, you can meet Gwangjang Market by walking for 8 minutes from Exit 4 of Euljiro 4-ga Station."
globalwitch,요즘은 사실 이런 길거리 시장 가는게 어색하긴 하지만.. 외국인 친구가 한국 놀러 와서 시장 가봤어요! 역시 빈대떡이며 김밥이며 안파는게 없고 한복도 저렴하게 판매되고 있더라구요! 한국 기념품을 인사동 아니더라도 구매할 수 있어서 좋았어요~,4,1404,"These days, it's actually awkward to go to a street market like this, but... My foreign friend came to Korea and went to the market! As expected, they sell mung bean pancakes, kimbap, and hanboks at a low price! It was nice to buy Korean souvenirs even if it wasn't in Insadong."
ssm_00,광장시장은 한복도 팔지만 음식을 더 많이 파는 것 같다. 빈대떡 순대 떡볶이 등 골라 먹을 수 있고 특히 빈대떡과 마약김밥이 유명하다. 메뉴판도 영어와 중국어가 있으니 편리할 듯,4,1404,"Gwangjang Market also sells hanbok, but it seems to sell more food. You can choose and eat mung bean pancake, sundae and tteokbokki, and in particular, mung bean pancake and drug gimbap are famous. It would be convenient to have a menu in English and Chinese."
깡다맘,"추석 때 입을 편한 개량한복,침대패드를 저렴하게 구입할 수 있고 정말 유명한 빈대떡도 먹을 수 있고 포장도 가능하다.동문 입구 쪽엔 씨앗호떡을 파는데 중국인 관광객 20여명이 줄 서서 대기 중이다.",4,1404,"You can buy comfortable hanbok and bed pads for Chuseok at a low price, and you can eat and wrap famous pancakes.About 20 Chinese tourists are waiting in line to sell seed hotteok at the entrance to the east gate."
Doogangs,맛있는 먹거리가 가득 길거리 음식은 모두 모였다 가격이 저렴하지 않고 사람이 많다는게 단점,4,1404,"The downside is that street food, full of delicious food, is not cheap and there are many people."
338crystalk,아주 자주 먹었던 맛집도 티비에 나오면 또 가게 만드는 힘이있지요. 얼마전 닭한마리칼국수.정말 뜨거웠던 8월. 그날도 엄청 더웠는데도요. 그집을 찾아 갔더랬지요. 그런데 평일인데도 사람들로 언제나 꽉 차있네요. 기대했던 맛은 살짝 아니었지만.. 그래도 선풍기로 나오는 더운바람맞으며 훌훌불어먹던 맛.이열치열이지요. 그외에도 각종 악세사리.옷.별의별것들이 많이 팔아요. 진짜 한번 가도 또 가야하는 넓고 미지의세계. 싸고 맛좋은 집들이 많은 광장시장. 좋아요.,3,1404,"Even the restaurants that I used to eat often have the power to make me go there when it comes out on TV. Not too long ago, chicken noodle soup.It was really hot in August. It was really hot that day. He went to the house. But even though it's a weekday, it's always full of people. It wasn't exactly what I expected, but... Still, the hot wind that came out of the fan and the taste that I used to enjoy.Fight fire with fire. Other accessories and clothes.They sell a lot of different things. A wide and unknown world where you have to go once you go to Gwangjang Market, where there are many cheap and delicious houses. Okay."
pfllalla,"서울의 시내 제일 좋아하는 곳이에요, 먹거리가 많고,, 가끔 구제 시장도 들립니다.. 여행객 대상으로 보면 재래시장의 느낌을 가장 많이 갖고 있는것 같아요.",3,1404,"It is my favorite place in downtown Seoul, there is a lot of food, and sometimes I visit a foot-and-mouth market. For tourists, I think it has the most traditional market feel."
으헤헤헤헹,광장시장에는 육회가 유명하고 마약김밥도 유명합니다. 추가로 전과 같은 기름에 지진것도 많고요 그리고 시장이다보니 여러물건들도 볼수 있고 신기한것들도 팔고 있어서 재미있는 곳입니다.,5,1404,"Gwangjang Market is famous for yukhoe and drug gimbap. In addition, there are lots of oil and oil like before, and since it's a market, you can see various things and sell interesting things, so it's an interesting place."
eggzim01,먹을 것도 많고 다양한 물건을 파는 상점들을 볼 수 있다. 지금은 유명세를 타서 많이 복잡해졌지만 비오는 날 가판에서 파전과 막걸리를 마시면 좋다,4,1404,"You can see shops selling a variety of things and lots of food. Now that it's famous, it's very complicated, but it's good to drink pajeon and makgeolli on a rainy day."
양남댁,"전체적인 음식이 저렴하고 육회 너무 맛있고, 광장시장 들어가자마자 코를 찌르는 전냄새에 다양한 먹기리 사람냄새 나는곳. 다만 혼잡하고 주차 공간이 많이 부족한편",5,1404,"The overall food is cheap and yukhoe is so delicious, and the smell of people is various because of the smell of jeon that pokes your nose as soon as you enter Gwangjang Market. But it's crowded and lacks a lot of parking space."
shreki83,시장길에 가운데에 위치해있는 여러 식당(?)들이 식욕을 자극한다. 상당한 양의 기름이 들어가는 것처럼 보이는 녹두빈대떡도 맛있고 육회집도 식욕을 자극한다. 인근의 닭칼국수를 먹어도 good.,4,1404,"Many restaurants (?) in the middle of the market street stimulate appetite. The mung bean pancake, which seems to contain a considerable amount of oil, is also delicious, and the yukhoe restaurant also stimulates the appetite. Even if you eat chicken noodle soup nearby, good."
사자비,"오랜시간 이어져온 재래시장이다. 서울시내 한 복판인 종로에 위치하고 있으며 이불, 한복원단 등이 유명하다. 과거에는 광장시장에서 포목집을 하면 엄청 부자였다는데 지금은 잘 모르겠다. 이런 시장에는 맛집들이 없을 수가 없는데, 광장시장도 길거리 음식부터 삼계탕, 육회에 이르기까지 수 많은 음식점들이 숨어있다. 실제 일본 관광객들도 먹기 위해 찾아오는 맛집들도 가득하다. 북적거리는 시장과 약간은 불편할 수 있지만 그런 맛과 멋을 즐기는 사람이라면 만족도가 높을것이지만, 조용하고 깨끗한것을 추구하는",3,1404,"It has been a traditional market for a long time. It is located in Jongno, a middle ground in Seoul, and is famous for blankets and hanbok fabrics. In the past, I used to be very rich when I used to have a wooden house in Gwangjang Market, but now I don' There are many restaurants hidden in these markets, ranging from street food to samgyetang and yukhoe. In fact, there are many good restaurants that Japanese tourists visit to eat. It may be a little uncomfortable with the crowded market, but if you enjoy the taste and taste, you'll be satisfied, but you'll be looking for something quiet and clean."
yusoooooo,"한복을 저렴한 가격으로 맞출수도 있고, 육회(자매집/형제집이 유명함)가 정말 맛있는 곳 메뉴를 시켰을때 나오는 탕국이 정말 맛있다. 커플이라면 육회비빔밥 + 육회 이렇게 시키면 딱 좋음.",4,1404,"You can buy hanbok at a low price, and the soup that comes out when yukhoe (sister/brother's house is famous) orders a really delicious menu is really delicious. If you're a couple, it's perfect to order yukhoe bibimbap and yukhoe."
희승 윤,"서울 종로5가 8번출구로 나가면 바로 있는 광장시장의 육회 골목과 빈대떡, 마약 김밥이 나를 사로 잡는다. 적당한 가격에 아주 배부르게 먹고 시장 내부가 넓어서 걸어가니며 소화시켜보자.",4,1404,"Exit 8 of Jongno 5-ga, Seoul, you will find Yukhoe Alley, Pondae Ddeok and Drug Gimbap at Gwangjang Market, which is located right away. Let's eat very full at a reasonable price and digest as we walk around because the market is spacious."
connie35317,예전 의상디자인 수업때문에 자투리 천이나 한재등을 수배하러 다니곤했던 추억의 시장이다. 부자재를 보러 광장시장을 들어가면 길을 못찾아 헤매기 일쑤. 하지만 노천음식점에서 끼니를 때울때는 천국으로 소환된다. 시장음식은 인심도 후하고 맛있다. 물론 셀프인테리어나 홈메이킹하는 사람들은 이곳이 놀이동산이다,4,1404,"It is a market of old memories where I used to go looking for small pieces of cloth or Hanjae because of the costume design class. When you go to Gwangjang Market to see the subsidiary materials, you are often lost, but when you eat at an open-air restaurant, you are summoned to heaven. Market food is generous and delicious. Of course, self-interiors and home-makers are at an amusement park."
hyeje0n9,광장시장에서 육회비빔밥을 못먹었다면 광장시장을 간 것이 아니다. 마약김밥이나 녹두빈대떡은 별로임,5,1404,"If you haven't eaten yukhoe bibimbap at Gwangjang Market, you didn't go to Gwangjang Market. Drug gimbap or mung bean pancake is not good."
Minjin J,광장시장하면 육회랑.전 이죠! 막걸리랑 먹으면 캬 - 화장실이 조금 아쉽지만 어느 누구랑 와도 좋은 곳이에요.,4,1404,"Yukhoe-rang is famous for Gwangjang Market.It's me! It's a good place to come with anyone, even though it's a bit sad."
jihyunstellakim,바로 조리해서 먹을 수 있도록 해주는 곳이 가장 기억에 남아요. 이곳도 오랫만에 갔었는데 음식 맛은 변함 없었어요. 가격이 조금 오르긴했지만 비싸진건 아니에요. 이곳에선 빈대떡과 마약김밥을 꼭 드셔보길 추천해요~~,5,1404,"The most memorable place is where you can cook and eat right away. It's been a long time since I've been here, but the food hasn't changed. The price went up a little, but it didn't get expensive. I recommend you to try mung bean pancakes and drug gimbap here.~~"
vstellav,가운데서 파는 전인지 뭐때문에 기름냄새가 너무 심해 토나올거같습니다. 음식점들은 딱히 청결해보이지않습니다.,3,1404,The smell of oil is so bad that I'm going to throw up because of pancakes sold in the pancake. Restaurants don't look very clean.
정팔이,"빈대떡,족발등 다양한 먹거리를 맛볼수 있으며 주말의 경우 많은 사람이 방문하여 혼잡합니다. 주차가 어려우니 대중교통을 이용하여 방문하는것을 권장합니다.",5,1404,"You can taste a variety of foods such as pancake, jokbal, etc., and on weekends, many people visit and it is crowded. Since parking is difficult, it is recommended to visit by public transportation."
yhj9072,많은 인파로 발디딜곳 없는 이 곳은 생동감이 넘치기는 하나 살짝은 정신없다. 길거리 음식이라 조금 비위생적으로 느껴질수 있으니 그 점은 감안하고 방문하시길,4,1404,"This place, crowded with people, is lively but a little bit. It may feel a little unsanitary because it's street food, so please consider that and visit."
빼뽀야,광장시장은 역시나 빈대떡을 먹어야해요. 싼대신에 아주 맛있진 않아요. 김밥은 생각보다 평범했어요.,5,1404,Gwangjang Market should eat mung bean pancake as well. It's not very delicious instead of cheap. Gimbap was more common than I thought.
떠나볼래,광장시장은 뭐니뭐니해도 먹거리죠~~~ 빈대떡이며 껍데기며 국수며~~ 그중 유명한 족발도 있지요!!! 조금만 내려가다보면 한복골목도 볼거리중 하나이구요~~ 자차를 이용하는것은 좀 복잡하고 마땅히 주차할만한곳도 없으니 대중교통을 이용하는게 편리합니다 지하철1호선 종로5가에서 내리면 도보5분이내이며 광장시장 바로 앞에서 내리는 노선버스도 있으나 번호를 모르겠네요 바로 앞이라 내리면 도보1분거리 입니다 피자나 치킨 파스타등도 좋지만 광장시장 갈때는 잠시 내려놓고 이 시장에 어울리는 음식을,3,1404,"The plaza market is the best place to eat.~~~~~~~~~~~~ There's a famous jokbal!!! If you go down a little bit, Hanbok Alley is one of the attractions.Using your own car is a bit complicated and there is no suitable place to park, so it is convenient to use public transportation. It takes less than five minutes to get off at Jongno 5-ga, Subway Line 1, and there are buses that get off right in front of Gwangjang Market, but I don't know the number. It's a minute's walk from here. Pizza, chicken, pasta, etc. are good, but when you go to Gwangjang Market, you can put it down for a while and eat something that goes well"
shuxi5,시장 분위기 물씬 느끼면서 맛난 음식을 저렴하게 먹을 수 있어서 좋아요. 마약김밥 꼭 드셔보세요~,4,1404,I like it because I can enjoy delicious food at a low price while feeling the market atmosphere. Make sure you try the drug gimbap.
