u_id,review,u_rate,p_id,review_en
인식 김,"10살, 8살 아이들 때문에 주말이나, 연휴가 되면 어딘가 놀러 갈만한 곳을 찾게 되는데, 주머니 사정이 좋지 않으니 테마파크를 찾아가기는 어렵다. 이럴 때 대안이 될만한 곳이 올림픽 공원. 집에서 대중교통(지하철)을 이용해서 가려면 1시간 내외를 가야하니 가까운 거리는 아니지만 후회없는 선택이 될 만한 곳. 아이들과 4인용 자전거를 빌려 타고 올림픽 공원 코스를 돌다보면 하루가 금새 지나버린다. 편의점에서 라면과 간식거리를 잔뜩 사들고 등나무 벤치에 둘러 앉아 요기를 떼우는 것도 나름 재미라면",5,1133,"Because of children aged 10 or 8 years old, they find somewhere to go on weekends or holidays, but it's hard to find a theme park because of poor pocket money. In this case, Olympic Park is an alternative place. It takes about an hour to get there by public transportation (the subway), so it's not a short distance, but it's a good choice. If you rent a four-person bike with your children and go around the Olympic Park course, the day passes by quickly. If it's fun to buy a lot of ramen and snacks at a convenience store, sit around a backwood bench, and take off your food,"
owerea,계절에 따라 올림픽공원의 모습이 달라 좋아요. 공원내에 아이들 놀이 시설도 많고 음식점도 많습니다. 차는 좀 막혀요.,5,1133,It's good because the Olympic Park looks different depending on the season. There are many children's play facilities and restaurants in the park. There's a bit of traffic.
Orbitalperiod,넓다. 조경도 잘 되어있다. 관광목적으로만 오기엔 조금 심심하지만 잠실사람들한테는 최고의 녹지가 아닌가 싶다.,5,1133,"It's wide. The landscaping is good. It's a bit boring to come just for sightseeing, but I think it's the best green area for Jamsil people."
고등어2015,운동하기에 정말 좋은 공원입니다. 서울 시내에서 이렇게 넓은 공원은 처음이었어요. 정말 송파구에서 제일 내세울만한 곳입니다. 평화의 문 주변은 참 아름답고 호수도 아름다워요. 도시 속의 아름다운 공원 꼭 와보세요. 몽촌토성도 걷기에 좋습니다.,4,1133,It's a great park to exercise. I've never seen such a large park in downtown Seoul. It's the best place in Songpa-gu. The door of peace is very beautiful and the lake is beautiful. Make sure to visit the beautiful park in the city. Mongchontoseong is also good for walking.
서리와바기,공원이 엄청 넓습니다. 그래서 아이들과 함께 간다면 하루종일 뛰어놀 수있습니다. 공원 전체를 다 구경하려면 오전 오후를 전부 소비해야 할 정도입니다. 넓어서 뛰어 놀기는 좋지만 구경하려는 사람들에게는 추천하지 않습니다. 워낙 넓어서 하나 구경하고 다른곳으로 이동하는데 엄청 걷습니다. 가까워 보이는데 막상 걸으면 10~15분 이상 걸립니다. 그래도 요즘에 여기저기 잘 꾸며놔서 볼거리가 어느정도 있어서 좋습니다.,4,1133,"The park is huge. So if I go with my children, I can play all day long. You'll have to spend the entire morning and afternoon to see the whole park. It's spacious so it's good to run around, but I don't recommend it to people who want to It's so big that I look around and move to another place, but I walk a lot. It looks close, but it takes more than 10 to 15 minutes to walk. But these days, it's nice to have some things to see because it's well decorated here and there."
lordauch,부지자체는 넓고 큰편입니다. 주로 조깅이나 산책에는 나름 괜찮지만. 공원자체를 즐기고 쉬기에는 나무도 적고 휴식시설도 별로 없어서 아쉬운 시설입니다. 밤에는 또 너무 어둡고요.,2,1133,The site is wide and large. It's usually okay for jogging or taking a walk. It is a sad facility because there are few trees and few rest facilities to enjoy the park itself. It's too dark at night.
qberwy,정말 넓고 쾌적한 공원이라서 어느 계절에 가도 산책하기도 좋고 사진찍기에도 좋습니다. 내부에 왕따나무는 사진찍기 인기 스팟입니다.,5,1133,"It is a very spacious and pleasant park, so it is good for taking a walk and taking pictures in any season. Inside, the outcast tree is a popular spot for taking pictures."
태식 김,"요즘 공사때문에 어수선하지만, 그래도 서울시내 몇 안되는 공원중에는 최고인듯...합니다. 천천히 산책도 즐길 수 있고 가족들이 하루 나들이 하기에는 너무 좋은곳입니다. 시간되시면 꼭 한번 가보시기를 권합니다. 단, 겨울에는 추우니까...보온에 신경쓰시고요... 봄여름가을은 정말 좋습니다.",5,1133,"It's a mess these days due to construction, but it's still the best among the few parks in Seoul.I do. I can enjoy a walk slowly and it is a great place for my family to go out for a day. I recommend you to go there if you have time. But it's cold in winter...Keep it warm and... Spring, summer, and fall are really good."
경구 조,"집근처라 산책하기도 좋고, 한강까지 이어진 자전거도로도 좋고, 올림픽공원 근처 커피숍분위기좋아요. 그리고 콘서트도 자주 열러서 문화생활하기에도 제격ㅎㅎㅎㅎ",5,1133,"It's good to take a walk near your house, bike paths to the Han River, and the atmosphere of a coffee shop near Olympic Park. And I hold concerts often, so it's perfect for cultural life."
은지 김,주말에 자전거타거나 산책하기 좋습니다. 요즘은 단풍구경하기도 좋겠네요. 규모가워낙 크다보니 사람이 많아도 크게 붐빈다는 느낌은 없습니다.,4,1133,It is good to ride a bike or take a walk on weekends. It's nice to see autumn leaves these days. It's so big that it doesn't feel too crowded even if there are so many people.
lee9675,주로 봄이나 가을이 좋습니다. 가까운 곳에 잠실 롯데월드가 있기 때문에 연인과 영화나 식사 후 산책하면 좋습니다.,4,1133,"I usually like spring or fall. Since there is Jamsil Lotte World nearby, it is good to take a walk with your lover after a movie or meal."
으헤헤헤헹,봄에 산책할겸 나들이 가세요 주변에 역이 있으니 접근성도 좋아요 다만 먹을게 문제라서 잠실까지 가셔서 맛난거 드세요.,5,1133,"Go out for a walk in spring. There is a station nearby, so it's easy to access. But it's a problem to eat, so go to Jamsil and eat something delicious."
Songmi H,콘서트를 많이 하니까 한류팬들이 공연보러 오기 좋고 날이 좋으면 산보하면서 둘러보기 좋아요. 크게 볼거리는 없어요.,4,1133,"We have a lot of concerts, so it's good for Hallyu fans to come to see us. If the weather is nice, it's good to take a walk and look around. There's nothing much to see."
deuxhan,친구들과 자전거 들고 찾았던 올림픽공원 !! 조깅하기에 좋은 코스예요 운동삼아 가보면 좋은데 그 외에 일부러 찾아갈껀 없는듯합니다,3,1133,"Olympic Park where I visited with my friends with my bike! It is a good course to jog. It is good to go for exercise, but I don't think I have anything else to visit on purpose."
수진v,"공원 조성 너무 잘되어있구요 봄,가을에는 피크닉하고 여름밤엔 산책하기 좋아요 지하철 버스 잘 되어있어서 접근성도 좋은거 같아요 다만 콘서트 있을때 끝나는 시간에는 지하철에 사람들 몰려서 타기가 힘듭니다",5,1133,"The park is very well constructed. It's good for picnics in spring and fall and walks on summer nights. The subway bus is well-equipped, so it's accessible. But it's hard to get on the subway when there's a concert because there are so many people at the end of the day."
체리요정,돗자리 하나 들고 맛있는 음식을 가지고 가서 피크닉 하기 좋습니다. 산책하기에도 최적의 장소이구요 나무도 많아요 사진찍기도 좋구요,5,1133,It's good to take a mat and have a picnic with delicious food. It's the perfect place for a walk. There's a lot of trees. It's nice to take pictures.
원이와민이,"도심속에 자리잡은 다채로운 휴식처에요 넓은 공간이라 산책로도 잘 되어 있고, 얕지만 언덕길도 있구요, 다양한 체육경기장에서 각종의 공연도 자주 열리고, 배드민턴 등 가볍게 운동하는 사람들도 있어요. 잔디밭도 넓고 조각품도 많아서 사진 찍기도 참 좋구요. 공원안에 롯데리아, 커피숍, 패밀리 레스토랑 등 다양한 음식점도 있어서 이용하기도 편리합니다. 공원 입장도 무료여서 자주 이용합니다.",4,1133,"It is a colorful resting place located in the city center. It has a wide space, so it has a good promenade, a shallow but hillside road, various performances are frequently held at various sports stadiums, and there are people who exercise lightly, such as badminton. The lawn is wide and there are many sculptures, so it's good to take pictures. There are various restaurants such as Lotteria, coffee shop, and family restaurant in the park, so it is convenient to use. Entrance to the park is free, so I use it often."
hyeje0n9,버스에서 정신 못차리면 비슷한 정거장이 너무 많아 엉뚱한 곳에 내리게 된다. 정신 똑바로 차리고 다닐 것.,4,1133,"If you don't get it on the bus, there are so many similar stops that you get off the wrong side. Keep your head straight."
Minjin J,"집근처라 애기때부터 다니던 공원이에요 어렸을땐 각종 소풍과 학교 행사들이 다 이곳에서 이뤄진지라, 다른 곳도 가고싶었는데 커서 다니니 더 좋은 이곳 피크닉에도 좋구요. 운동하기도 아주 좋아요. 안에 시설들도 다 잘되어있는 편이고 초여름에 오면 야생화와 장미를 볼 수 있어서 더 멋진 장소에요.",5,1133,"It's a park I've been to since I was a kid. When I was young, all kinds of picnics and school events were held here, so I wanted to go somewhere else, but it's good for a picnic here. It's also very good for exercising. The facilities inside are well-equipped, and if you come in early summer, you can see wildflowers and roses, which is a great place."
SeungchulShin,송파구에 위치한 올림픽공원입니다. 언제나 방문해도 자연을 느낄 수 있는 곳입니다. 주말에 가끔씩 콘서트가 열리면 조금 시끄럽기는 하지만 그 외에는 좋습니다.,5,1133,"It is Olympic Park located in Songpa-gu. It is a place where you can feel nature even if you visit at all times. Sometimes concerts on weekends are a bit noisy, but other than that, it's good."
하나러브,잠실에 살아서 산책할 겸 운동겸 자주 가는데 갈때마다 힐링이 되요 유모차끄는 엄마들도 많고 연인 가족끼리도 많고 다양한 연령층이 서울 도심에서 힐링할 수 있는 공원이에요 공원 안 경기장에서 콘서트도 마니 개최되기도 하고 웨딩스냅 찍으러도 마니 와요,4,1133,"I live in Jamsil and go for a walk and exercise. It's a healing park for many mothers, couples, families, and people of all ages in downtown Seoul. Concerts are held in stadiums in the park and wedding snaps are also held."
vstellav,"운동하러 가기도 좋고, 산책하며 거닐기에도 좋고, 공연이나 행사도 종종 열려 재밌습니다. 5,8 호선으로 접근가능하니 교통도 괜찮습니다. 밤이나 새벽에가면 공기도 상쾌해서 좋습니다",5,1133,"It's good to go exercise, take a walk, walk, and often hold performances or events, so it's fun. The traffic is fine as it is accessible by line 5 and 8. The air is fresh at night or dawn, so I like it."
투덜스머프,세자르의 작품인 엄지손가락이 있고 88올림픽의 감동을 확인 할 수 있는 올림픽 공원. 다시한번 올림픽의 감동을..,4,1133,"The Olympic Park, which has Cesar's work, thumbs and can confirm the emotion of the 88 Olympics. Once again, I was impressed by the Olympics."
dongwookl28,넓기도 넓지만 서울 시내에 이렇게 나무와 잔디가 잘 되어 있는 곳도 없지요. 봄부터 가을까지는 가족들 나들이로도 최고인 공원이에요,5,1133,"It's spacious, but there's no place in downtown Seoul with such good trees and grass. It's the best park for family outing from spring to fall."
파도피아노,"올림픽 공원은 서울의 공원들 중에서도 매우 넓은 곳에 속하며 탁트인 시야와 잔디밭, 그리고 각종 조형물 등을 관람할 수 있는 곳입니다. 가족 단위의 산책이나 피크닉 등을 즐기시기에 적합하며 운동을 하시기에도 매우 좋은 곳이라 추천합니다.",4,1133,"Olympic Park is one of the most spacious parks in Seoul and is a place where visitors can see the view, lawn, and various sculptures. I recommend this place because it is suitable for enjoying family walks or picnics and it is also a great place to exercise."
HAPPINESSWISHER,1988년 서울에서 처음 열린 올림픽 경기 때 우리 국민들이 열광했던 그 아름답고 즐거웠던 추억을 되새기며 잘 조성된 산책로를 따라 가족이나 친구들과 함께 걷다보면 어느새 편안해짐을 느끼게 됩니다.,5,1133,"As I walk along the well-made trail with my family or friends, I feel comfortable, remembering the beautiful and pleasant memories that our people were enthusiastic about during the first Olympic Games in Seoul in 1988."
메이링,넓고 탁 트인 공간이라서 좋지만 한여름이나 행사가 없을 떄 가기에는 다소 아쉬운 점이 있을 수도. 인근에 산다면 산책하기 좋은 곳.,3,1133,"It's nice because it's a spacious and open space, but it might be a bit disappointing to go in the middle of summer or when there's no event. A good place to take a walk if you live nearby."
아롱이집사,올림픽을 기념해서 만들었다. 그래서 그런지 올림픽 기념물이 많다. 또한 공원에 녹지가 많아서 많은 사람들이 쉬기 좋다. 5월에 장미공원등해서 구경거기리가 많다. 하지만 밤에는 너무 사람이 한적해서 내부 깊게 들어가기를 권하지 않는다.,5,1133,"It was made in commemoration of the Olympics. So there are many Olympic monuments. Also, there are many green areas in the park, so it is good for many people to rest. There are many places to see in May such as rose park. But at night, people are so quiet that I don't recommend going deep inside."
사자비,가족나들이로 적당하다. 일단 공원이 매우 넓고 이용하는 사람이 많아서 주차하기가 어렵다. 주변에 카페나 맛집들도 상당수 있다. 공연도 많이 하고 전시회도 많고 운동시설도 다양하게 갖춰져있는 만능공원.,3,1133,"It's suitable for a family outing. First of all, it is difficult to park because the park is very spacious and many people use it. There are many cafes and restaurants nearby. There are many performances, exhibitions, and various sports facilities."
hyunjooy2014,우리나라의 최고의 공원 같아요. 모든 연력대가 즐길수 있는 곳이예요. 각종 행사도 많고 곳곳이 아름다워요.,5,1133,It's like the best park in our country. It's a place where all the soft spots can enjoy. There are many events and beautiful places.
haruleo,"이것저것 다 갖춰진 공원입니다. 돗자리 하나 챙겨 몸만 와도 편하게 쉬다 갈 수 있구요. 한바퀴 다 둘러보는데 40분~1시간 정도는 걸릴 정도로 규모가 큽니다. 산책로는 크게 두가지가 있는데, 바깥쪽 산책로를 따라 돌아도 되고 몽촌토성을 따라 약간 오르고 내리며 걸어도 됩니다. 가벼운 먹거리와 함께 쉬다 가면 좋구요. 한편으로 소마미술관과 한성백제박물관이 있어 같이 둘러보기 좋습니다. 또한 스포츠시설이 정말 잘 갖추어져 있는데, 올림픽공원 수영장의 경우 50미터 국제규격 수영장으로 시설이",5,1133,"It's a park with everything. You can take a mat and relax even if you come here. It takes about 40 minutes to 1 hour to look around. There are two main trails: you can walk along the outer trail or walk slightly up and down the Mongchontoseong Fortress. It's good to take a rest with some light food. On the other hand, Soma Museum and Hansung Baekje Museum are good to look around together. Also, the sports facilities are really well equipped, and in the case of Olympic Park swimming pools, the facilities are 50 meters in international swimming pools."
97097320,딱히 할것이 있거나 그런 장소는 아니다. 주말에는 자전거족과 산책하는 사람들이 많다. 해가 지면 언덕에 올라가 잠실송파 시내 야경을 볼 수 있으며 올림픽 공원 앞쪽으로는 각종 까페들과 나름 유명한 맛집들이 있으니 한번쯤 들려보는 것도 좋다.,5,1133,"It's not a place to do or anything. On weekends, there are many people who take a walk with a bicycle. When the sun sets, you can go up the hill and see the night view of Jamsil Songpa, and there are various cafes and famous restaurants in front of the Olympic Park, so you can visit them at least once."
Hot6,"주말 주차는 어렵습니다. 필히 대중교통을 이용하세요. 주말엔 연예인 공연등으로 사람이 많이 모여 편의점 등에서 간식거리 구하기 어려울 수 있으니 간단한 먹을거리는 준비해가세요. 치킨, 피자등은 배달됩니다.",5,1133,"Weekend parking is difficult. You must take public transportation. It may be difficult to get snacks at convenience stores on weekends, such as celebrity performances, so prepare something simple to eat something simple. Chicken, pizza, etc. are delivered."
은경 김,각종 예술작품이 전시되어있고 부담없이 편안한 휴식을 취할수 있는 공간..겨울에는 부담없는 가격으로 즐길수 있는 아이스링크장까지..,4,1133,"There are various works of art on display, and there is a place where you can relax.In winter, there is an ice rink where you can enjoy it at a reasonable price."
It-will_be_ok,"꽤 넓고 주말이면 가족단위로 많이들 오는 공원이에요. 낮에는 산책하는 사람들, 저녁이면 운동하는 사람들도 많고요. 안에 식당도 꽤 다양하게 많고요.",4,1133,It's quite spacious and it's a park that comes with a lot of family members on weekends. There are many people who take a walk during the day and exercise in the evening. There are quite a variety of restaurants inside.
livia941,공원 진~짜 넓어요. 탁 트인 잔디밭. 다른 공원과 다르게 언덕이 있어서 위에서 내려다 볼 수 있는 공간도 있고 탁 트인 공원 중앙에 유명한 나무도 있어서 그림 같고 멋졌어요. 저녁에 돋자리 깔고 누워서 하늘 보는 사람들도 많았어요,4,1133,"The park is really big. an open lawn Unlike other parks, there is a hill where you can look down from the top, and there is a famous tree in the middle of the open park, so it was picturesque and wonderful. In the evening, many people lay out their magnets and look up at the sky."
bjh3676,"8호선 몽촌토성역이나 5호선 올림픽 공원역에서 갈 수있습니다. 올림픽 공원역으로는 경기장과 가깝고, 몽촌토성역에선 공원이 가깝습니다. 공원이 매우 넓고, 공원 안에 몽촌 토성이 있어서 역사 공부도 될 듯 합니다. 사적과 공원이 잘 어우러져 있습니다.",5,1133,"You can go to Mongchontoseong Station on Line 8 or Olympic Park Station on Line 5. Olympic Park Station is close to the stadium and Mongchontoseong Station is close to the park. The park is very large and there is Mongchon Saturn in the park, so it will be a history study. The historic site and the park are well harmonized."
양선미,런던 하이드파크 갔을때..시민들이 자유롭게 잔디밭에서 책읽고도시락 싸서 피크닉 하는 모습을 보고 참 부러웠는데... 서울에서도 가능한 곳이 있다 바로 올림픽공원이다 집을 올림픽공원 근처로 이사하고는 거의 매주 공원 산책을 다니고 있다.. 호돌이 열차도 가끔 아이와 타고 넓은 잔디밭에 돗자리 깔고 도시락 까먹기 하면 참 좋다 자전거도 빌려주고 있으며 곳곳에 편의점이 있어 바가지 염려없이 한적함을 즐기기에 좋다 특히 평일은 정말 한가하니 관광객이라면 평일 방문을 추천한다,5,1133,"When I went to Hyde Park in London...I envied the sight of citizens reading freely on the grass, packing lunch boxes and picnic... Some places are available in Seoul. It is Olympic Park. After moving my house near Olympic Park, I go for a walk in the park almost every week. It's good to ride the Hodori train sometimes with your child on a wide lawn and forget about your lunch box. It's good to rent bikes and have convenience stores all over the place, so it's good to enjoy the quietness. Especially, tourists are really free on weekdays, so I recommend visiting on weekdays."
sunnyje,"녹지도 많고, 산책하기 좋은 공원입니다. 계절마다 다른 풍경을 보여줘서 어느 계절에 찾아도 좋습니다. 공연 시설도 많고, 운동 하기도 좋습니다.",5,1133,"It's a park with lots of greenery and good for a walk. You can visit it in any season because it shows different scenery in each season to season. There are many performance facilities, and it is good for exercising."
474eunjungp,"가까워서 주말에 산보삼아 아이들과 함께 나들이 가는 곳입니다. 언덕도 예쁘고 돗자리 펴고 앉을 수 있는 피크닉 공간도 따로있고 공원안에 식당도 있어 식사해결도 꼭 도시락이 아니어도 가능하고 매력만점입니다 다만 공원이 상당히 커서 한번에 전체를 구경하자면 지치실수도 있습니다 코스를 잘 짜서 너무 많이 걸어 지치지 않도록 조심! 무엇보다 누군가 만나기로 약속하셨다면 어느문에서 만나는지 알아두는건 필수입니다!! 문은 평화의문, 남2문, 동2문, 북2문 등이 사방 정 가운데고 중간중간 문이 더",4,1133,"It's a place where I go out with my children for a walk on the weekend. The hill is pretty, there is a picnic area where you can sit on the mat, and there is a restaurant in the park, so you can eat even if it's not a lunch box. It's attractive. But the park is so big that if you look at the whole thing at once, you might get tired. Make sure you don't get tired of walking too much! Above all, if you've promised to meet someone, it's essential to know which door you're meeting!! Peace Gate, South Gate, East Gate, North Gate, etc. are located in the middle of the four sides of the building, and the doors are more in between."
진인 이2fg5dtuk,"잠실에 있는 공원으로 산책하기에도 무척이나 좋고, 특히나 조각들이 많이 전시되어 감상하기에도 좋다.",4,1133,"It's great to take a walk to the park in Jamsil, and especially to enjoy many sculptures."
Kyungmin L,많은 의자 많은 그늘 넓은 언덕 마음을 탁 터놓고 시원한 바람을 느낄 수 있는 멋진공간. 가족 연인 친구들과 함께 간단한 피크닉 및 레크리 에이션 가능,5,1133,Many chairs A great place where you can feel the cool breeze with open mind of a large shady hill. Simple picnics and recreation with family and lover friends
hjk8427_,공원이 생각보다 꽤 커서 나들이 소풍하기에도 좋고 바로 옆에 몽촌토성이 있어서 묵어서 보기에 좋습니다.,4,1133,"The park is bigger than I thought, so it is good for picnics and Mongchontoseong Fortress is right next to it."
징징8,전 결혼전 웨딩스냅찍기위해 방문했었어요~ 넓고 스팟별로 이쁜곳이 분포해있어~ 사진을 찍기도 찍히기도 좋은곳이에요~ 꽃이 많을때가면 더 좋을 것 같아요~,4,1133,I visited you for a wedding snapp before you got married. It's wide and there are pretty spots in each spot. It's a good place to take pictures and take pictures. I think it'd be better if there were a lot of flowers.
miyani0613,걷기인 매우매우 넓은 곳이라 자전거타고 돌아다니기 좋아보이네요~ 가끔 공연도 자주 하니 송파구 주민분들은 편리할듯...,4,1133,"It's a very, very spacious place to walk, so it looks good to ride a bicycle. Sometimes, we perform often, so Songpa-gu residents will find it convenient."
LOVESSU,날씨좋은 날 가족들과 올림픽 공원을 찾았습니다. 바람이 살짝부는 선선한 날씨에 찾기좋은곳 같네요. 천천히 걷다보니 공원한바퀴를 도는데 2시간쫌 안걸렸던갓 같습니다. 꽃들도 예쁘게 피고 가족들과 사진찍기에 참좋을듯. 주변에 석촌호수와 롯데월드가 있어 하루나들이 코스로도 손색이없을것 같네요,5,1133,"I visited Olympic Park with my family on a fine day. I think it's a good place to find in cool weather with a little wind. As I walked slowly, it took less than 2 hours to go around the park. Flowers will bloom beautifully and it will be great to take pictures with family. There is Seokchon Lake and Lotte World nearby, so it will be a perfect day out course."
nanal78878,안이 굉장히 넓어요. 공연보러 갈때 지하철역에서 특정 건물까지 걸어가는 거리가 꽤 되서 시간을 넉넉히 잡는게 좋습니다.,4,1133,"It's very wide inside. When you go to see a performance, it's good to have enough time because it's quite a long walk from the subway station to a certain building."
밍시안,"봄에 꽃구경 하면 여의도보다 먼저 생각나는 올림픽공원, 안에 자전거 인라인 킥보드 조깅 하는 주민들이 상당히 많고 주민들에게 사랑 받는 장소, 특별하게 사진 찍기 멋진 포인트 장소들이 있어서 야외촬영 성장앨범 스냅등을 찍기에도 좋은 장소",5,1133,"The Olympic Park, which reminds you of flowers in the spring before Yeouido, where there are a lot of residents who jog on bicycle inline kickboards inside, and there are special point places to take pictures, so it's a good place to take snapshots of outdoor shooting growth albums."
달래,공원 그 자체보다는 공연이나 경기를 보러 방문하는 곳입니다. 나무들을 보면서 쉬다가 오디가 있는 것을 발견했습니다. 장난치다가는 손이나 옷에 물들 수도 있으니 조심하세요.,3,1133,"Rather than the park itself, it is a place to visit for performances or games. While resting while looking at the trees, I found an Odyssey. Be careful because your hands and clothes might get stained if you play around."
고다이바한,"언제나 사람들이 몰리지만 다 이유가 있는 곳이지요. 잠실 주민들이 너무나 사랑하는 곳이기도 합니다. 예전 잠실 살았을 때 종종 산책을 했었는데 먼 곳으로 이사를 갔지만 추억이 생각나거나 스트레스 받을 때 가끔 들르곤 합니다. 가족들이 같이 가서 웃으며 걷고, 자전거나 인라인도 타고 각종 스포츠를 즐길 수 있는 곳입니다. 근처 방이동 맛집들도 많으니 같이 경험해 보시면 좋을 겁니다.",4,1133,"It's always crowded, but there's a reason for that. It is also a place that the residents of Jamsil love very much. I used to take a walk when I lived in Jamsil, but I sometimes stop by when I think of memories or when I'm stressed out. It is a place where families can go together and walk with a smile, ride bicycles or inline, and enjoy various sports. There are many good restaurants in Bangi-dong nearby, so it would be good to experience them together."
leechunkyu,"가족 나들이하기 참 좋은 장소 입니다. 호수,공원,공연 등등 참 한가로이 산책하기 좋아요.",5,1133,"It's a great place for a family outing. Lake, park, performance, etc. are good for a walk."
kris,"이 공원이 생긴지 30년 가까이 되어갑니다. 공원안의 나무들도 그만큼 자라고 뻗어서, 원숙한 공원의 모습을 갖추게 된 곳이라고 생각합니다. 곧 다가오는 벚꽃계절에 들려보시길 추천드립니다.",4,1133,"It's been almost 30 years since this park was built. I think the trees in the park grew and stretched as much, making it a mature park. I recommend you to stop by the upcoming cherry blossom season."
여행은언제나즐거워,조깅과 자전거 인라인 등 간단한 운동이 가능하며 다양한 스포츠 활동이 가능한 공원이다. 최근에는 외식까지도 가능하여 가족과 하루 나들이 장소로 충분한 곳이다,4,1133,"It is a park where simple sports such as jogging and bicycle inline are possible and various sports activities are possible. Recently, you can even eat out, so it's a good place to go out with your family."
떼류니,서울 중심이랑 멀지만 한가로이 산책하기 좋습니다. 봄에 벚꽃구경하기도 여의도 만큼 멋져요~,5,1133,"It's far from central Seoul, but it's good to take a walk. It is as cool as Yeouido to see cherry blossoms in spring."
cheum3,여기도 야외스냅을 찍으러 갔는데 너무 예쁘게 나왔어요. 공원도 생각한것보다 훨씬 넓고 다양한 느낌이 있어서 다양한 컨셉으로도 찍을수있고 봄날에 도시락 싸들고 놀러가고싶어요,4,1133,"I went to take some outdoor snaps, and it came out so pretty. The park is much wider than I thought and has various feelings, so I can take pictures with various concepts and I want to take a lunch box with me on spring day."
soobok,잠실종합운동장과 더불어 88올림픽 경기가 열렸던 곳입니다. 각종 경기장과 공원시설이 잘 되어 있어서 가족이나 연인끼리 오기에 좋은 곳입니다.,4,1133,"Along with Jamsil Sports Complex, 88 Olympic Games were held. It is a good place for families and couples to come because various stadiums and park facilities are well-equipped."
은경 장,"주말에 도시락싸서 산책하기 좋은 곳이에요. 나홀로 나무근처에서 셀프 웨딩으로 사진 찍는 예비 부부들도 많고, 넓어서 편한 신발 신고 가세요.",5,1133,"It's a good place to take a walk with a packed lunch on the weekend. There are many prospective couples who take self-wedding pictures near the tree alone, and wear comfortable shoes because they are wide."
자몽쥬스00,봄에 가을에 따뜻한날 즐기기에 너무 좋아요 천천히 산책하면서 사진 찍으면 사진 찍을 곳도 많아서 자주 가게되는 곳인것 같아요,4,1133,"It is so good to enjoy warm days in spring and fall. If I take a walk slowly and take pictures, there are many places to take pictures, so I think I go there often."
mango1030,서울에서 가족과 함께 나들이 가기 좋은곳 중의 한곳입니다. 편의시설도 잘 갖춰져 있고 봄엔 꽃구경하기도 좋고 공원안에 놀이터며 미술관도 있고 까페도 있어서 하루종일 시간 보내기 좋아요,5,1133,"It is one of the best places to go out with your family in Seoul. It is well equipped with convenient facilities, it is good to see flowers in spring, and there are playgrounds, art galleries, and cafes in the park, so it is good to spend all day."
PAYNEss,"1988년 서울 올림픽이 열린 경기장이 자리잡고 있는 공원입니다. 백제시대 토성 위에 지어져 역사적으로도 의미 있는 장소입니다. 서울에서 보기드물게 큰 녹지공간을 확보하고 있어 자연속에서 휴식을 취하기도 적절한 장소입니다. 현재는 백제, 신라, 조선시대의 유적을 추가적으로 발굴하고 있습니다.",5,1133,"It is a park where the 1988 Seoul Olympic Games were held. It was built on the earthen ramparts of the Baekje Kingdom and is a historic site. It has a large green space in Seoul, so it is a good place to relax in nature. Currently, additional remains from Baekje, Silla, and Joseon are being excavated."
ji sun m,"동네 근처라 자주 산책을 나갑니다. 산책하기도 좋고, 날 좋을때는 피크닉 하기에도 참 좋습니다. 갈때마다 사계절이 새로운 공원이라고 느낍니다.",5,1133,"I often go for a walk because it's near my neighborhood. It is good for taking a walk and picnic when the weather is good. Every time I go, I feel that four seasons are a new park."
애니69,넓고 편안하고 아름다운 공원입니다. 가족들이 아이들을 뛰어 놀게 하기도 좋고 연인들이 산책하기도 좋습니다. 이런 공원이 서울 시내에 하나만 더 있었으면 좋겠습니다.,5,1133,"It is a wide, comfortable and beautiful park. It's good for families to play with their children and for couples to take a walk. I wish there was one more park like this in downtown Seoul."
난이언니,봄가을 화창한날씨에 가장 좋은곳 가족들과 산책하기도 좋고 아이들이 뛰어놀기도 좋고 연인들과 데이트 장소로도 좋다,5,1133,"The best place in spring and autumn is to take a walk with your family, to play with your children, and to go on a date with your lovers."
리나 최,"공간이 넓고 한적해서 사진찍고 놀기도 좋고, 걷거나 자전거 타는것도 좋습니다. 한적한 여유로움이 있는곳",5,1133,"The space is spacious and quiet, so it is good to take pictures and play, and to walk or ride a bike. a place of quiet ease"
혜원 윤,"스케이트를 타러 조카들과 올림픽 공원으로 고. 스케이트 입장권을 가져오면, 계절밥상에서 유아1명이 공짜랍니다. 언제까지 스케이트장이 운영되는지 모르겠지만, 내년 겨울방학에도 이용할 생각입니다^^",4,1133,"Go to Olympic Park with your nieces and nephews to skate. If you bring your tickets, one baby will be free at the seasonal table. I don't know how long the skating rink is open, but I'm planning to use it next winter vacation.^^"
동글라미,자전거를 타도 좋고 걸어도 좋습니다. 평화의문에서 천천히 한바퀴 크게 걸으면 한시간 정도 걸리는데 중간중간 쉬면서 가면 금방 갑니다. 가다보면 토끼를 만나기도 합니다.,4,1133,"You can ride a bike or walk. It takes about an hour to walk around the Peace Gate slowly and loudly, but if you take a break from time to time, it will go quickly. Sometimes you meet a rabbit."
solmarutimsd,응답하라 1988의 배경 올림픽 공원입니다. 주차가 좀 어려우니 조심하셔야 합니다. 자전거나 도보로 걷고 여행하기 좋고 서울서 넓은 초원이 있는 몇 안되는 곳입니다.,5,1133,"Answer! 1988 Background Olympic Park. Parking is a little difficult, so be careful. It is a good place to walk or travel on a bike or on foot, and it is one of the few places in Seoul with a wide meadow."
