u_id,review,u_rate,p_id,review_en
하 로,9월의 첫날 할로윈 축제로 학교도 빠뜨리며 다녀왔어요~ SBS특수분장팀에서 나와 분장도 해보고.. 6시가 되니 매직아일랜드에서 좀비등장으로 두근두근~ 역시나 잘 해놨더라구요~ 알면서도 섬뜩하고 깜짝깜짝 놀라고 ㅎㅎㅎ 8시부터는 본격적으로 좀비들과 즐길수있는 로떼왈두의 환상여행! 10월말 되기전 또한번 방문하려구요~♡,5,592,"On the first day of September, I skipped school for Halloween. I got out of SBS special makeup team and tried makeup... At 6 o'clock, it's a zombie appearance in Magic Island. You did a great job. It's scary and surprising. From 8 o'clock, you can have fun with zombies. I'm going to visit you again before the end of October.♡"
혜정 김,아이엄마에게 이곳은 쉽게 즐길 수없는 성지이죠~ 연간회원이지만 아이들 챙기느라 엄마들은 타고싶은거 잘못타잖아요.. ㅠㅠ 가까스로 매직패스 예약을 성공하고 못타게 되더라도 마음을 놓고 있었는데.. 마침 예약한시간대에 아이가 잠이 들어서 언니랑 교대로 탔어요. 직원분들 너무 감동이에요! 친절하시고.. 유모차 때문에 출구쪽으로 안내해주시고 편하게 탔어요! 스트레스 제대로 풀었네요. 내일도 또 롯데월드 갈꺼에요! 감사합니다~^^,5,592,"To my mom, this is a sacred place that you can't easily enjoy. You're an annual member, but mothers don't ride what they want to ride to take care of their children. I was relieved even if I managed to make a magic pass reservation and didn't get on it. My child fell asleep at the time of the reservation, so I took turns riding with my sister. I'm so touched! He's kind. I got in comfortably after you showed me to the exit because of the stroller! You got rid of your stress. I will go to Lotte World again tomorrow! Thank you~^^"
Scenic292381,24개월 아들이 재미 있어함 옆에 따로 유료인 팀랩월드와 아쿠아리움도 볼 만함 할인되는 카드를 꼭 챙겨가야함,3,592,"Team Lab World and Aquarium, which are paid separately next to 24-month-old son having fun, are also worth seeing. Make sure to bring a discounted card."
민수 이,"사람이 많았지만 놀이동산 분위기 느끼면서 재밌게놀고왔습니다. 롯데월드 어플을 통해서 놀이기구 예약을 하려고 했는데 사람이 많아서인지 시간 맞게 예약을 하려고해도 1초만에 끝나버려서 매번기다려서 탔지만, 재미있었습니다",5,592,"There were a lot of people, but I had a lot of fun with the atmosphere of the amusement park. I was going to make a reservation for rides through the Lotte World app, but even if I wanted to make a reservation on time, it ended in a second, so I waited and rode it every time, but it was fun."
giniyi,롯데 월드에 몇번 방문했지만 야간 퍼레이드 할때 매번 놀이 기구 타느라 잘 못봤었는데 이번에 앞자리에서 재미있게 잘 봤어요. 얘들이 너무 좋아해서 ㅎㅎ 전 놀익구가 더 좋지만 얘들운 퍼레이드가 좋었나봐요. ㅎㅎ 새로생긴 월드타워 전망대에도 낼 갈 예정이예요. 여름과 겨율엔 역쉬 실내가 최고 입니다.,4,592,"I've been to Lotte World a few times, but during the night parade, I didn't see it well because I was riding the rides, but I enjoyed it in the front seat. They love it so much. I like Nolikgu better, but I guess I liked their parade. I'm planning to go to the new World Tower Observatory. In summer and at Gyeoyul, Yeokshi indoor is the best."
건우이2015,"직원들이 친절하게 맞아주시고, 요청한 사항을 바로 처리해 주어서 감사했습니다. 아이가 수영복을 갈아 입는 것도 도와주시고, 체크인 시간 보다 일찍 도착했는데 객실도 빠르게 준비해주셨습니다 . 주차할 수 있는 공간도 배려해주시고, 여러가지로 불편함 없이 즐겁게 휴일을 보낼 수 있었습니다.",5,592,"I appreciate the staff's kindness and their prompt handling of the request. He helped my child change his swimsuit, and he arrived earlier than the check-in time, so he prepared a room quickly. We were able to enjoy the holiday without any inconvenience, considering the parking space."
71dkwk,이달에두번째 방문아데 짜증납니다 매직패스는 계속 매진이고.. 하나타는데 2시간.1시간반 기다리고.. 너무고객배려가없네요 직접줄서서 타보십시오 번호표발급하고 앉아서기다리며 차도마시고 쉬기도하다 한번씩타면좋겠는데 줄서로 온건지.. 가족이 함께들길수가 없네요 부모는 줄만서야하고 서있느라 아이들 간식한번 맘놓고 먹일수도 없어요 무슨 대책을 세우시든지 해야겠어요 아무투 몇년간 롯데월드는 패스하고 싶어요,1,592,"It's my second visit this month, and I'm annoyed. Magic passes are still sold out. Two hours to ride one.Wait an hour and a half. You're too careless. Please stand in line and try it. I'd like to get a ticket, sit down, drink tea, and take a rest, but I'm not sure if you came in line. I can't have my family together. Parents can't just stand in line and feed their kids snacks. I'm gonna have to figure something out. I want to pass Lotte World for a few years."
영지 이,어디로갈까 고민하다가 연간회원권을끊고 시원하고 잼있는 휴가을 롯데월드에서 보내게되서 좋았어요,5,592,"I was thinking about where to go, but I got to cut off my annual membership and spend a cool and fun vacation at Lotte World."
YoonAh H,여름엔 실내가 제격이죠 퍼레이드 아이가 너무 좋아해서 자주 가게되는거 같아요. 신장 100센티 넘으니 제법 탈것도 생겼고요 ㅎㅎ,3,592,"It's perfect for summer. I think I go there often because the parade kid likes it so much. He's over 100 centimeters tall, and he's got something to ride."
봉태 김,5가족이 갱상도 촌에서 서울여행중 옛 추억을 떠올리며 롯데월드로... 새로운 기구들이 많았고 아이들도 재미나게 놀았어요 약간의 기다림과 더위는 써비스 ㅜㅜ,5,592,"5 family members went to Lotte World to recall old memories from their trip to Seoul in Gangsangdo. There were a lot of new equipment, and the kids had fun. A little bit of waiting and the heat is sevis."
Jaewon P,특별히 좋은 점 없음. 대기시간 넘 오래 걸림 핸드폰 미리 충전 안해오거나 보조 배터리 없으면 대략 난감. 식당에서 전기 콘센트 막아놈,3,592,"Nothing in particular good. It takes longer than the waiting time. If you don't charge your phone in advance or if you don't have a battery, it's difficult. Shut off the electrical outlet at the restaurant."
승욱 이,시설과 음식점은좋았지만 와이파이가 잘않잡혀서 프리페스예약하기가 힘들었지만 재미있었다 그리고 사람들 모여있는곳은 더욱이나겁고힘들었다 그리고 성주변에갈때마다 물을 뿌려 옷과 핸드폰이 불편했지만 재미있었다,4,592,"The facilities and restaurants were good, but the Wi-Fi was not good so it was hard to reserve a pre-pes but it was fun. And the place where the people gathered was even more difficult. And whenever I went around the castle, I sprayed water on my clothes and cell phone, but it was fun."
영은 이,평일이였는데도 방학이라 그런지 사람이 너무 많아서 힘들었어요 그나마 앱 설치 하고 매직패스 예약 해서 두개 겨우 타봤네요 한여름 휴가 시즌에는 안가시는게 좋을듯,3,592,"Even though it was a weekday, it was hard because there were so many people during vacation. I've only got two rides on the app and a magic pass reservation. Maybe you shouldn't go during the midsummer vacation season."
JIEUN O,하루종일 있어도 할 거 많아서 좋아요 자유이용권 끊었는데 주말에 가서 그런지 놀이기구 타는데 대기시간이 기본1시간이라 그건 좀 아쉬웠어요 ㅠㅠ,5,592,"It's good to be here all day, but there's a lot to do. I bought a free pass, but maybe it's because I went there on the weekend, but the waiting time was 1 hour, so that was a bit disappointing. ᅲᅲ"
GoPlaces723240,공사중인 어트랙션이 많습니다 비가 오면 내부 어트랙션 이용만 가능해서 사람들이 많이 몰려서 문제..,3,592,"There's a lot of traction under construction. If it rains, you can only use the internal attraction, so there are a lot of people."
하민규민규현맘,"아이들이 너무 좋아하고 신나했어요. 7살,5살 아이들이 12시부터 밤9시까지 지치지도 않고 걸어다녔네요^^ 2살 막둥이도 휘둥그레해서 잘 구경했구요^^ 아이들이좋아하니 저희도 즐거웠습니다~",5,592,"The children were so happy and excited. Seven- and five-year-olds walked tirelessly from 12:00 to 9:00 p.m.The two-year-old youngest was all round, so I enjoyed watching it.We had a great time because kids like it."
원 호,진짜진짜 재미있었어요 다리는 조금 아팠지만 오늘 퍼레이드도 멋지고 놀이기구도 너무 재미있고 스릴 넘쳤어요! 비가와서 몇 게는 조금 늦게 운행 하더라구요 그래서 운행하는지 모르고 못탄게 슬펐어요ㅠㅠ 하지만 너무 재미있었답니다!,5,592,"It was so much fun. My legs hurt a little, but today's parade was great and the rides were so fun and thrilling! Some of them were running a little late because of the rain. So I didn't know they were driving. I was so sad.But it was so much fun!"
decreekr,"백화점과 쇼핑몰, 놀이 공원이 함께있어 가면 충분한 시간을 갖고 가야한다. 롯데월드 놀이공원은 아주 크지는 않지만, 하루 종일 놀기에는 적당하고, 실내에도 놀이기구가 많기 때문에 더운 여름철이나 추울때에도 기온에 관계없이 즐겁게 놀 수 있다",4,592,"If there is a department store, shopping mall, and amusement park together, you should take enough time. Lotte World amusement park is not very big, but it is suitable for playing all day long, and there are many rides indoors, so you can have fun regardless of the temperature in hot summer or cold."
meenahss,친구랑 롯데월드를 찾았는데요 어릴적으로 돌아온 느낌이고 너무 좋았으나 가격이 비싸서 부담이 되욨습니다,3,592,"I visited Lotte World with my friend, and it felt like I came back when I was young and it was so good, but the price was expensive, so I felt burdened."
신똘,할로윈 특집할때 갔었는데 무슨 놀이기구를 핸드폰으로 예약해야된다고 뭐 이상한 시스템 도입했는데 넘 별로네요,2,592,"I went to the Halloween special, and I introduced a strange system to reserve some rides on my phone, but it's not that good."
537호진이,비가 오늘 날씨였지만 실내가 있어 아기들과 놀기에 부담이 없었습니다 맘앤키즈 티켓을 사용하니 각종 할인혜택을 받은것보다 저렴하게 자유이용권을 구매할 수 있었습니다,4,592,"The rain was today's weather, but there was no pressure to play with the babies because of the indoor air. As I used the Mom & Kids ticket, I could buy a free pass at a lower price than the various discounts I received."
지나 박,파라오의분노에계시던 안내하던분이있었는데 손님의말을끊어먹는게 조금 불쾌했지만 그것외에는 날도더운하루였지만 재밌게놀다왔습니다 ㅎㅎ,3,592,"There was a guide who was in the anger of the pharaoh, and it was a little unpleasant to interrupt the customer, but besides that, it was a hot day, but I had a lot of it. Haha"
hyunsu110131,여러가지 어트랙션을 즐길수 있어서 좋았어요!(비록 예약하기는 어렵지만)다음번에도 또 오고싶네요!,5,592,It was great to enjoy various attractions!(even though it's hard to make a reservation)I want to come back on music!
찌 모,저녁 퍼레이드 때문에 모노레일 기다릴때 친절하게 먼저 다가와 모노레일 재시작시간 설명과 더불어 기다리는동안 벤치대기 안내해주셔서 더 편하게20분을 앉아서 기다렸네요 미소도 너무 밝고 친절하신 직원분 덕에 저녁시간 즐겁게 모노레일을 기다릴 수 있어서 롯데월드에서 더 행복할수있었습니다 늦은시간 피곤한실텐데 너무 친절하셔서 인상깊어남깁니다,5,592,"When I was waiting for the monorail for the evening parade, he kindly approached me first to explain the monorail restart time, and he guided me to the bench while waiting, so I sat down and waited for 20 minutes more comfortably. Thanks to the bright and kind employee, I could happily wait for the monorail in the evening, so I could be happier at Lotte World. You must be tired late at night, but you are so kind that I am impressed."
강 성,온가족이즐거웠어요.매직 패스로편리하고여름에도 겨울에도 덥지않고 춥지않고 좋네요 여름야간에는정말 시원하고좋네요,3,592,"The whole family was happy.It's convenient to use magic pass, and it's nice in summer and winter. It's cool and nice at night in summer."
단플 T,진짜 어제 학교 개교기념일이라서 어서 롯데월드를 갔는데 되게 꿀잼이고 행복했어요. 그리고 행복햌ㅅ던 친구들과의 추억을 만들었던 것 같아요 롯데월드 짱짱!!,5,592,"Yesterday was our school anniversary, so we went to Lotte World. It was so much fun and I was so happy. And I think I made memories with my friends who were happy friends. Lotte World is the best!!"
hm512dh,아이데리고 부담없이 놀러가기 좋아서 연간회원 가입했어요. 자주 가서 놀아야겠어요. 좀 더워서 놀기 힘들던데 시원하면 더 좋을거같아요.,4,592,"I joined the club as an annual member because it was easy to go on a trip with Aidero. I'll go play more often. It's a little hot so it's hard to play, but I think it'll be better if it's cool."
윤희 조,매직패스 이용하니 3번은 바로타는 즐거움이 있네요 평일은 5번으로 이용한도가 늘었으면 좋겠어요,5,592,"I'm using a magic pass, and number three is fun to ride. I'd like to increase the number of uses to five on weekdays."
goosemana,"서울시에 위치한 놀이동산 중 최고의 규모. 용인 에버랜드보다는 아담한 느낌을 주는 롯데월드.. 아이와, 연인과 함께 가볼만 한 곳 입니다.",4,592,The largest amusement park in Seoul. Lotte World gives a smaller feeling than Yongin Everland. It's a nice place to visit with your child and lover.
modudada,"매번 카톡으로 할인문자가 오니까 꼭 할인받으세요! 혹은 사이트를 보세요! 사람많은 주말은 가지말고,,평일 화수목이 사람 제일 없어요! 가방은 꼭 사물함에 보관해요! 많이 걸어야하니까",3,592,"I get a text message every time through Kakao Talk, so make sure to get a discount! Or look at the site! Don't go on a crowded weekend, there are no people on a weekday. Keep your bags in your locker! 'Cause I have to walk a lot."
영민 정,첨으로 가봤는데 서비스도 좋고 위생도 좋고 가격이 좀 비싸다는게 흠이랄까... 좀만 더 내려주셨으면..ㅠ,1,592,"I've been there for the first time, but the service is good, the hygiene is good, and the price is a bit expensive. If you'd let me down a little bit more...ᅲ"
미영 김,"남자친구와 거의 주말마다 가는것 같아요~~^^ 우선 집에서 버스 한번으로 편하게 갈 수 있고, 자유이용권으로 언제든~ 저렴하게 다녀올수 있어서 넘넘 좋아요! 교통체증이 있긴하지만.. ㅠㅠ",5,592,"I think I go with my boyfriend almost every weekend.First of all, you can take a bus from home and use a free pass anytime~ It's so nice to be able to get there cheaply! There's traffic, but... ᅲᅲ"
닌자멍멍이,"36개월 아가랑 6살아이랑 함께 방문, 둘째도 어린이 요금 냈지만 탈수 있는 기구는 극소수,,, 6살은 되야 이것저것 탈수 있는데, 안전벨트나 그런걸 보완해서 탑승 키 제한을 완화 하면 더 좋을것 같음... 햇님과 달만 몇십번 탄거 같음... 하지만 아주 가끔 놀러 가기엔 멀지도 않고 할인 행사도 많아서 부담도 없고, 역시나 괜찮음...",3,592,"A 36-month-old baby, a 6-year-old child, paid the child fare, but only a few, six-year-olds can ride this and that, but it would be better to supplement the seat belts and other things to ease the restriction on the keys. It's like I've ridden the sun and the moon dozens of times. But it's not too far to go out and there are many discount events, so there's no burden, and it's fine..."
leeseoungwon24,평일에 왔는데 사람이 많았어요 그래도 아트란티스는 탔다! 뿌듯하다 다음에또와서 못탄거 타야징 롯데월드 영원해랴!,4,592,"I came here on weekdays, but there were a lot of people. But Artrantis got on! I'm so proud. I'm going to ride something I couldn't ride again. Lotte World forever!"
passion-jsvc,역시 뭐니뭐니해도 롯데월드는 아틸란티스죠~1시간이 넘는 줄을 기다리다가 매직패스를 도전해 바로 탈수있었어요~역시 또하나의 재미까지 주네요~해성탈출도 탈수있었는데 시간이 없어...다음에 꼭 가서 탈거예요~근데 추운데도 사람이 너무 많네요...,5,592,"As expected, Lotte World is Atlantis. We waited for more than 1 hour to get on the magic pass.That's another fun thing to do you know?I was able to ride the Haesung Escape, but I don't have time...I'm sure I'll get it next time.But there are too many people even though it's cold..."
정훈 석,으하루종일 사람도뱔루없어서 패스 밖에잇는거에만쓰면되요 재밋게 놀다와요 놀이기구운행시간도길어서좋앗어요 ㅎㅎㅎㅎ,5,592,"There's no one here all day long, so you just have to use it as a pass. Have fun. It was good because the ride time was long. Hehehehe"
훈범 송,야간개장으로 방문하였습니다. 낮 시간보다 여유롭게 놀이기구도 타고 대기 시간도 짧았던거 같습니다.,5,592,I visited the night opening. I think the waiting time was shorter than the daytime and rode the rides leisurely.
thgus224,"매직패스4개 이벤트로 알뜰하게 이용해서 11개 후회없이타고왔어용ㅋㅋㅋ 앱 이용 예매하면, 매직패스4개 주는 이벤트 맨날 했으면😭🙏🏻",5,592,"I used the magic pass event 4 times and rode 11 without regret. LOL. If I reserve the app, I hope to have 4 magic passes every day."
다은 정,서울랜드 에버랜드에 비하면 좁지만 실내에도 놀이기구가 있어 비오는날에도 이용가능해서 좋아요~,5,592,"It's smaller than Seoul Land and Everland, but there are rides indoors, so I like it because it's available on rainy days."
현철 장,"점검.강풍때문에 매직아일랜드는 자이로드롭, 아틸란티스 못타고.. 어드벤처는 자이언트스윙, 해적선 쉬고~ 이렇다보니 사람들이 분산이 안되서 운행하는 놀이기구마다 20시까지 매직패스는 전부 만료고~ 비싼돈주고 방문했는데 평소보다 많이 못타고와서 아쉬웠어요.",2,592,"Because of the strong wind, Magic Island can't ride Zyro Drop or Atlantis. Adventure is Giant Swing, Pirate Ship Resting~ So every ride that people drive is not distributed, all Magic Pass expires by 20 o'clock~ I paid a lot of money to visit, but it was a shame that I couldn't ride it as much as usual."
진범 김,여자친구랑 왔는데 너무재밌고 매직패스 라는 기능이있어서 손쉽게 놀이기구를 이용했습니다. 롯데월드최고,5,592,I came here with my girlfriend and it was so fun and there was a magic pass function so I used the ride easily. Lotte World's Best
alaco3,엄청 사람 많아서 줄선 기억이 많은데 오늘은 간간히 비가 오고 날씨가 쌀쌀해서인지 사람이 그리 많지 않았습니다. 아이와 함께 오후 5시에 입장해서 나름 알차게 즐겼습니다.,5,592,"There were so many people, so I remember waiting in line, but today it was raining and chilly, so there weren't that many people. I came in at 5 p.m. with my child and enjoyed it with my own way."
진황 김,연간 패스라 딱 5개만 타려고 9시에 떠났는데 사람이 그리 많지않아 10개나 탔다. 의외로 토 오전은 탈만하다.,4,592,"It was an annual pass, so I left at 9 o'clock to get only 5 passes, but there weren't that many people, so I got 10 passes. Surprisingly enough Saturday morning is fine."
선영 백,흡연실 추가 설치 적극 추천!! 수요일인데도 사람이 많지만 아틀란티스나 스윙같은 큰 기구 제외하곤 1시간 내로 탈 수 있어서 괜찮았어요,4,592,"Recommended to install additional smoking rooms!! There were a lot of people on Wednesday, but except for big equipment like Atlantis and Swing, I could ride it within an hour, so it was okay."
tomoko0618,ㅇㅂㄹㄷ와 비교했을때 직원들이 좀 친절하지 않아요..그렇다고 불친절한건 아니지만 그래도 비교가 되는건 사실이네요. 야간퍼레이드할때 남자출연자분들이(특히 검은차탔던 한국남자분은) 가족단위손님에게는 눈길한번 안주면서 아가씨손님들에게 특히 들이대셔서(?) 아이들앞에서 좀 민망했어요. 저러다 그아가씨들 전화번호까지 받아가는거 아닌가싶을정도였네요. 옆에서 보고있던 다른 가족들은 그모습을 동영상으로도 찍고있던데요.젊은 남자니 젊은 여자에게 더 끌리는건 당연한거고 이해는 가지만..롯데월드측에서 퍼레이드의,2,592,"Compared to ᄋᄅᄅ, the employees are not very kind.It's not unkind, but it's true that it compares. During the night parade, male performers (especially Korean men who rode black cars) didn't pay attention to their family members, but especially to their ladies, so I was a little embarrassed in front of my children. That's how they got their phone numbers. The other family members who were watching from the side were filming it.It's natural to be attracted to young men and young women, and I understand.Lotte World's Parade"
찬미 박,저녁에 가서 퍼레이드 보며 걸어도 좋고 예쁜 궁전 앞에서 사진만 찍어도 행복하네요 요즘엔 티켓도 워낙 저렴해서 가기 좋아용ㅎㅎ 다만 사람이 많다는게 ㅠㅠ 함정입니다ㅎㅎㅎㅎ 놀이기구는 타려면 너어어어어무 힘드네용흑흑,5,592,"I'm happy to go to the parade in the evening and take a picture in front of the pretty palace. These days, tickets are so cheap that it's good to go. But it's a trap that there are so many people.It's so hard to get on the ride."
천막족,수학여행이나 놀러온 학생들로 인해 붐빌되면 정말 정신없는 곳 아틀란티스라는 놀이기구가 유명하지만 줄 서는 게 사람 질리게 때도 있어요,4,592,"When it's crowded with students on school trips or school trips, Atlantis is famous for its rides, but sometimes people get tired of standing in line."
young min J,어린이날 지나고 어디갈지 고민하다가 찾아왔는데 애들이 넘좋아하네요.. 좀더 커서 범퍼카를 같이 탔으면 하네요,5,592,"After Children's Day, I thought about where to go, and I came here and they are so happy. I'd like to ride the bumper car together."
순경 박,처음알게된 매직패스 3번기회로 아쉬웠지만 뛰어도 시간 맞추기힘들었는데 조금 늦은경우 이해해주시고 문열어주시는 안내 언니들 센스짱이였어요 매직패스로 오늘 5개나 타고왔네요 점심도 든든히 먹구요 담엔 매직 아일랜드쪽으로 예약하려구요 아쉬운건 각자다른카드로 예약하려니 모바일로는 제한되어 예약이 쉽지않았다는점이 조금 아쉬웠네요 덕분에 즐거웠어요,5,592,"I felt sorry for the 3rd magic pass, but it was hard to get the right time even though I ran, but when it was a little late, the guide sisters understood and opened the door were so witty. I've got five magic passes today, and I'm going to have a good lunch, and then I'm going to make a reservation on Magic Island. Unfortunately, it was a bit disappointing that it was not easy to make a reservation because it was limited to mobile because I wanted to make a reservation with a different card. Thanks to you, I had a lot of course."
원일 최,"5월4일 부모님 모시고 효도하러 갔는데, 너무 많이 입장시켜서 3번 예약가능하다던 매직패스는 한번도 안됬고, 제대로된 놀이기구는 한번도 못타고 어른들 고생만 시켜드렸네요. 돈은 돈대로 쓰고 불효만하고 왔네요. 롯데가 욕먹는 이유가 다 있었네요. 돈도 좋지만 제대로된 서비스(입장제한)를 하시고, 보상이 가능하면 보상희망합니다. 시간날리고 돈날린것에 대한.",1,592,"I went to be a good son with my parents on May 4th, but I never got a magic pass that they said could make a reservation for 3 times because of too much entrance, and I never got to ride a proper ride, so I only let the adults suffer. I spent my money as much as I could and came here with nothing to do with it. There was a reason why Lotte was criticized. Money is good, but you should provide proper service (limited entry), and if you can make compensation, I would like to make compensation. For wasting time and money."
Joohaeng L,무슨 놀이기구 한개타는데 하루가 끝나네요 무슨 시스템인지 패스시스템도 무슨 개때짓도 아니구ㅡㅡ 글구 놀이기구 자리남는건왜 안태우는건지? 일본은 혼자타는 줄 따로 있던데 자유이용권이 아깝네요 개선이 많이 필요할듯,1,592,"One ride ends the day. What kind of system is this? Pass system isn't fucking-- why aren't we getting a ride? There is a separate line in Japan, so it's a waste of free passes. I think we need a lot of improvement."
you tube 민,아니 진짜 다좋아요.놀이기구도재미있구좋은데 물건 가격이 너~무 비싸서 거기서 안사먹고 다른데서 사가지고 가야하니까 너무 불편해요 물건가격이나 음식가격을내려주세요,4,592,"No, it's all good.The rides are fun and fun, but the price of the items is so expensive that I have to buy them somewhere else instead of buying them. Please lower the price of the items or food."
long2ya,휴일을 맞이하여 아이들과 신나게 놀이기구타며 즐거운시간 보냈네요~ 매직패스 이용하니 그래도 편하게 즐길수 있었던거 같아요~^^,4,592,I had a great time riding the rides with my children for the holidays. I think I was able to enjoy it comfortably because I was using Magic Pass.^^
dldyd1391,예약도 제대로 안되고 어플 예약 시스템 자체도 과부화돼서 터지고 어플 관리좀 5월 이벤트로 예약 1회 무료주면 뭐합니까 어플 터져서 예약도 안되는데; 그리고 밖에 쉬림프 구이 집 기기를 새로 놔 주던지 방안을 좀 세워야 되겠네요 새우 7개 육천원주고 이십분 기다려 먹는게 말입니까?,1,592,"I can't make a reservation properly, and the application reservation system itself is overloaded, so I can't give you one free reservation for the May event. It's going to pop and you can't make a reservation; and I'll have to set up a plan to put a new shrimp baking device outside. Give 7 shrimp 6,000 won and wait 20 minutes?"
자영 구,시간 다막아놓고 되지도않음 들어가면 렉맛 걸리고 그지같네 이것땜에 배터리 다날렷네 왜만든지모르겠다,1,592,"If I don't finish it, it'll be lagging. I don't know why I'since I'm running out of batteries."
kmlee0915,더럽게 연결 안됨 사람은 개 많은데 어트랙션은 죄다 점검 중 인기 많은 몇먗 어트랙션으로 몰리는게 당연 범퍼카도 한시간 기다림 ㅋㅋㅋㅋ 엉망진창,1,592,"There are a lot of people who don't have a dirty connection, but all of the attractions are popular during the inspection, so it's natural to wait an hour for the bumper car to be in a mess."
Boa K,실내 공간이 있고 도심에 있다는 것이 가장 큰 장점인 듯. 야외에 있는 놀이기구들은 특정 시간이 지나면 운행하지 않기 때문에 잘 알아보고 가야 함. 할로윈 등 특정 시기에 이벤트도 있으니 참고하면 좋을 듯.,4,592,"Having an indoor space and being in the center of the city seems to be the biggest advantage. The rides in the open air don't run after a certain time, so you have to check them out. There are events at certain times, such as Halloween, so it would be good to refer to them."
a_ral_laa,저는 무서운 놀이기구를 못타지만 롯데월드에서는 다양한기구를 탈 수있어 좋아요~ 퍼레이드도 재밌고 위치도 지하철 바로라 접근성이 용이합니다~! 기다리시는 시간을 절약하려면 매직패스 이용해보세요^^,5,592,"I can't ride scary rides, but I can ride various rides at Lotte World. The parade is fun and the location is the subway, so it's easy to access. Use a magic pass to save you time waiting.^^"
motohot1,자유이용권도 저렴하고 접근성도 좋아서 잘 놀다왔습니다. 평일에 갔더니 줄도 많이 안서구요.. 입장 예약 어플(?)이 있는지 몰랐어서 사용하진 못했지만 다운받아보니 좋더라구요. 할인쿠폰도 있구요. 후렌치 레볼루션 VR은 굉장히 신박했습니다 ㅋㅋ 또 가려구요.,4,592,"I had a good time because the free pass was cheap and the access was good. I didn't get in line much because I went on weekdays. I didn't know there was an entrance reservation application, so I couldn't use it, but it was good to download it. There's a discount coupon, too. The French Revolution VR was very novel. I'm going to go again."
bonghwa,교통이 매우 편한곳에 있는 도심 놀이공원임 시설이 조금 오래되긴 하였으나 다양한 놀이기구가 있음,4,592,"Although the city amusement park facilities are a bit old, there are various rides."
kkh2254,한국 대표 실내 어뮤즈먼트 파크.. 아이들과 겨울에 다녀왔는데 춥지도 않고 좋아요. 롯데민속박물관과 연계해서 이용하니 좋으네요. 민속박물관 이용이 무료예요,4,592,"Korea's representative indoor amusement park. I went there in winter with my children, and it's not cold and nice. It's nice to use it in conjunction with Lotte Folk Museum. The Folk Museum is free."
선화 김,어른들은 지치는 곳 성인이 탈만한 놀이기구는 그렇게 많지 않은데 거기에 기다림이 많아지면 힘든곳 ㅎㅎ 하지만 유아에서 초등학생까지의 아이들은 밤새서도 놀수있는 그런곳. 경기권에 있는 타 놀이동산에 비해 서울 중심지라 위치는 갑,3,592,"There aren't that many rides for adults, but there's a place where it's hard for children from infants to elementary school to play all night. Compared to other amusement parks in Gyeonggi Province, it is located in the center of Seoul."
아현 김,"저녁 전까지 실내에서 탈 수 있는 건 마음껏 타시고, 저녁 이후엔 사람들이 하나 둘씩 추위를 타며 실내로 들어오기에 실외에서 놀이기구를 타시면 줄을 훨씬 덜 서실 겁니다. 그리고 매직패스를 잘 이용하면서 타시면 줄서기로 인한 고통이 줄어 더더욱 즐거워지실 것 같네요. 특히 회전목마나 실외의 성 건물 앞은 사진찍기에도 참 좋아요.",5,592,"Please take whatever you want to ride indoors before dinner, and after dinner, people come in one by one with the cold weather, so if you take the rides outdoors, you'll be much less in line. And if you ride the magic pass well, you will be able to enjoy it even more by reducing the pain caused by standing in line. Especially, it's good to take pictures of merry-go-rounds and outdoor castle buildings."
응응 응,매직패스는 다 마감됬다고 나오고....대기 15분이라해서 줄섰더니 한시간기다리고... 애기델꼬갔는데 별로타지도 못하고 매직패스8개 날렸네요 애기들타는것도 현장대기 10분이라는데 매직패스는 한시간뒤고...,3,592,"The Magic Pass says it's all closed.You said 15 minutes, so I lined up, and you waited for an hour. I went to the baby's desk, but I didn't get a good ride, and I blew eight magic passes. They say it takes 10 minutes for babies to get on site, but the magic pass is an hour later."
교진 서,꿀잼 이빠이데스요 날도 잘잡아서 사람도 별로 없고 신나게놀고옴 꼭 학생들 없는 시험기간 중에 날 잡고 오시길,5,592,"It's so much fun. I hope you have a good day, so there are not many people and have fun. I hope you can catch me during the exam period without students."
보라 김,혜성특급 매직패스이용할때 자꾸확인도 안하시고 시간도지나도 안들여보내 주시고 그냥다른줄 들여보내시더라고요 안에서도 기다려야하는데 시간지났는데도 안들여보내주시고다른줄들어가는데 아무런 말도없이 기다리기만하다가 직원불러내서야 들여보내주시더라구요.... 그것도 하루에두번이나 그랬네요?? 같은장소에서 ㅜ 매직패스 예약하기도 어려운데 그냥 서비스라고 대접안하는건지...아무튼 좀 기분나빴네요,1,592,"When I was using the Comet Magic Pass, they kept not checking the time and didn't let me in. They just let me in even though I had to wait inside, but they didn't let me in even though the time passed, and I was waiting in the other row without saying anything, but they called in the staff to let me in. You did that twice a day, didn't it? It's hard to book a magic pass at the same place, but you're not just treating me as a service...Anyway, I was a little upset."
